dataset,family,rep,n,d,true_k,method,k_hat,runtime,n_tests,k_init,conf_lo,conf_hi,sep_evidence,p_median,ARI,AMI,NMI
noise_50,noise,1,900,2,4,CDK knn+2ec,6,5.461228609085083,35,15,5,8,0.6857142857142857,0.005,0.985327006196146,0.9797664473199031,0.979971627347086
noise_50,noise,2,900,2,4,CDK knn+2ec,4,6.1677565574646,48,19,4,9,0.5833333333333334,0.005,0.7097311460772141,0.8436262791678901,0.8449968937489334
noise_50,noise,3,900,2,4,CDK knn+2ec,8,5.879354238510132,45,18,7,9,0.7333333333333333,0.005,0.9537961397583753,0.9472243126577329,0.9478386243666644
noise_50,noise,4,900,2,4,CDK knn+2ec,4,5.84481406211853,52,21,3,6,0.5384615384615384,0.0075,0.3305370277363002,0.5748006831950069,0.5762682769441476
noise_50,noise,5,900,2,4,CDK knn+2ec,5,5.182430267333984,35,15,4,5,0.6,0.005,0.702767680595938,0.840230641111428,0.8415170919173682
noise_50,noise,6,900,2,4,CDK knn+2ec,7,5.2128472328186035,37,16,7,7,0.6486486486486487,0.005,0.920385960467007,0.9413668109951379,0.9420286873141545
noise_50,noise,7,900,2,4,CDK knn+2ec,1,4.9930806159973145,40,17,1,6,0.45,0.025,0.0,0.0,0.0
noise_50,noise,8,900,2,4,CDK knn+2ec,4,5.4447901248931885,45,19,4,5,0.5555555555555556,0.005,0.7014949940536835,0.8353577515590668,0.8368100160833422
noise_50,noise,9,900,2,4,CDK knn+2ec,2,4.7578229904174805,50,21,2,4,0.44,0.0525,0.3305370277363002,0.5748006831950069,0.5762682769441476
noise_50,noise,10,900,2,4,CDK knn+2ec,4,4.896529197692871,44,20,3,6,0.4318181818181818,0.0225,0.6936848694455696,0.7762518453362491,0.7779208594035468
noise_50,noise,11,900,2,4,CDK knn+2ec,6,6.354611873626709,46,19,4,8,0.6521739130434783,0.005,0.7812275980705728,0.8330073162018344,0.8346957389869077
noise_50,noise,12,900,2,4,CDK knn+2ec,5,5.868253707885742,46,19,3,7,0.5869565217391305,0.005,0.31048049900866553,0.5470257925851815,0.5534260820197495
noise_50,noise,13,900,2,4,CDK knn+2ec,4,6.192108869552612,54,22,3,7,0.46296296296296297,0.0225,0.4904451619306735,0.64917522197405,0.6525625868190863
noise_50,noise,14,900,2,4,CDK knn+2ec,8,6.126169681549072,48,20,6,10,0.7291666666666666,0.005,0.9012693999701121,0.9241079728661867,0.9251141629263109
noise_50,noise,15,900,2,4,CDK knn+2ec,4,5.981322765350342,53,23,3,6,0.4716981132075472,0.015,0.32793756098273796,0.5651051175071129,0.5696173002830903
noise_50,noise,16,900,2,4,CDK knn+2ec,4,6.442154884338379,52,23,2,8,0.5769230769230769,0.0075,0.6892647487111283,0.8129328159361668,0.8145493021153497
noise_50,noise,17,900,2,4,CDK knn+2ec,5,5.306606769561768,41,18,4,8,0.6097560975609756,0.005,0.628096110402698,0.798705790748993,0.8002763989572755
noise_50,noise,18,900,2,4,CDK knn+2ec,6,5.530577659606934,42,18,6,7,0.6190476190476191,0.005,0.9851127709209156,0.9766799949559176,0.9769164628867159
noise_50,noise,19,900,2,4,CDK knn+2ec,4,5.529146194458008,43,19,4,6,0.5348837209302325,0.01,0.707841903903496,0.8458048748493804,0.8466595480675253
nested_d2,nested,1,900,2,6,CDK knn+2ec,6,4.6776182651519775,54,23,6,6,0.46296296296296297,0.065,0.9946547792687578,0.9924865266838148,0.9925453129681759
nested_d2,nested,0,900,2,6,CDK knn+2ec,6,5.224564790725708,55,23,6,6,0.5272727272727272,0.005,0.992000189305803,0.9895962084495391,0.9896776094601148
nested_d2,nested,2,900,2,6,CDK knn+2ec,6,4.787196159362793,56,24,6,6,0.42857142857142855,0.05,0.9973273736639168,0.9962432711731919,0.9962726641888647
nested_d2,nested,3,900,2,6,CDK knn+2ec,6,4.926325798034668,53,22,6,6,0.49056603773584906,0.015,0.9867444477547551,0.9832887743689345,0.9834195258019798
nested_d2,nested,4,900,2,6,CDK knn+2ec,6,4.9593377113342285,57,24,6,6,0.45614035087719296,0.05,0.981453839434775,0.9778349581165684,0.978008384202495
nested_d2,nested,5,900,2,6,CDK knn+2ec,6,4.866203546524048,55,23,6,6,0.4909090909090909,0.025,1.0,1.0,1.0
nested_d2,nested,6,900,2,6,CDK knn+2ec,6,5.029801368713379,53,22,6,6,0.4716981132075472,0.02,0.992000189305803,0.9895962084495391,0.9896776094601148
nested_d2,nested,7,900,2,6,CDK knn+2ec,6,5.391040325164795,55,23,6,6,0.45454545454545453,0.04,0.9946725925925926,0.992490724793562,0.992549477970633
nested_d2,nested,8,900,2,6,CDK knn+2ec,6,5.187351703643799,48,20,6,6,0.5416666666666666,0.005,0.9893631895147522,0.9858478706459742,0.9859585985431146
nested_d2,nested,9,900,2,6,CDK knn+2ec,6,5.270904779434204,53,22,6,6,0.5094339622641509,0.01,0.9973273736639168,0.9962432711731919,0.9962726641888647
nested_d2,nested,10,900,2,6,CDK knn+2ec,6,5.015428781509399,57,24,6,6,0.45614035087719296,0.035,0.9920357522894643,0.9896046289742785,0.9896859633791744
nested_d2,nested,11,900,2,6,CDK knn+2ec,6,5.015588283538818,53,22,6,6,0.49056603773584906,0.055,0.9840731225151442,0.980925044444056,0.9810742944035873
nested_d2,nested,12,900,2,6,CDK knn+2ec,6,5.035295248031616,53,22,6,6,0.5471698113207547,0.005,1.0,1.0,1.0
nested_d2,nested,13,900,2,6,CDK knn+2ec,6,5.120567560195923,52,22,6,6,0.5,0.0125,0.9973273736639168,0.9962432711731919,0.9962726641888647
nested_d2,nested,14,900,2,6,CDK knn+2ec,6,5.039487600326538,55,23,6,6,0.4727272727272727,0.02,0.9893274355299279,0.9849772201696758,0.9850947601368569
nested_d2,nested,15,900,2,6,CDK knn+2ec,6,5.273129224777222,55,23,6,6,0.4727272727272727,0.02,0.9973273736639168,0.9962432711731919,0.9962726641888647
nested_d2,nested,16,900,2,6,CDK knn+2ec,6,5.065953254699707,55,23,6,6,0.45454545454545453,0.045,0.9973273736639168,0.9962432711731919,0.9962726641888647
nested_d2,nested,17,900,2,6,CDK knn+2ec,6,5.1114501953125,55,23,6,6,0.43636363636363634,0.035,0.9866729410669858,0.9820868549719632,0.9822270104240213
nested_d2,nested,18,900,2,6,CDK knn+2ec,6,5.470785856246948,54,23,6,6,0.46296296296296297,0.04,0.9919822168139506,0.9887297665317704,0.9888179463378379
nested_d2,nested,19,900,2,6,CDK knn+2ec,6,5.478103876113892,52,22,6,6,0.5192307692307693,0.01,0.9973273736639168,0.9962432711731919,0.9962726641888647
null_gaussian_d2,null,0,600,2,1,CDK knn+2ec,1,3.6527745723724365,36,14,1,1,0.4166666666666667,0.052500000000000005,1.0,1.0,1.0
null_gaussian_d2,null,1,600,2,1,CDK knn+2ec,1,2.9887917041778564,31,13,1,1,0.3548387096774194,0.11,1.0,1.0,1.0
null_gaussian_d2,null,3,600,2,1,CDK knn+2ec,1,3.2028303146362305,36,14,1,2,0.25,0.21634615384615385,1.0,1.0,1.0
null_gaussian_d2,null,2,600,2,1,CDK knn+2ec,1,3.6353068351745605,33,13,1,1,0.42424242424242425,0.07,1.0,1.0,1.0
null_gaussian_d2,null,4,600,2,1,CDK knn+2ec,1,3.756013870239258,38,14,1,2,0.4473684210526316,0.045,1.0,1.0,1.0
null_gaussian_d2,null,5,600,2,1,CDK knn+2ec,1,4.1231606006622314,42,16,1,2,0.2857142857142857,0.07250000000000001,1.0,1.0,1.0
null_gaussian_d2,null,6,600,2,1,CDK knn+2ec,1,3.6112663745880127,40,15,1,1,0.3,0.24384615384615385,1.0,1.0,1.0
null_gaussian_d2,null,7,600,2,1,CDK knn+2ec,1,4.0342302322387695,43,16,1,2,0.3023255813953488,0.12,1.0,1.0,1.0
null_gaussian_d2,null,8,600,2,1,CDK knn+2ec,1,3.8060736656188965,40,16,1,2,0.3,0.1375,1.0,1.0,1.0
null_gaussian_d2,null,9,600,2,1,CDK knn+2ec,1,3.1725916862487793,35,14,1,1,0.22857142857142856,0.2692307692307692,1.0,1.0,1.0
null_gaussian_d2,null,11,600,2,1,CDK knn+2ec,1,2.992418050765991,45,18,1,1,0.2222222222222222,0.4230769230769231,1.0,1.0,1.0
null_gaussian_d2,null,10,600,2,1,CDK knn+2ec,1,3.980614423751831,41,15,1,2,0.36585365853658536,0.125,1.0,1.0,1.0
null_gaussian_d2,null,12,600,2,1,CDK knn+2ec,1,3.8094146251678467,40,15,1,1,0.3,0.1075,1.0,1.0,1.0
null_gaussian_d2,null,13,600,2,1,CDK knn+2ec,1,3.9242618083953857,47,17,1,1,0.2978723404255319,0.195,1.0,1.0,1.0
null_gaussian_d2,null,14,600,2,1,CDK knn+2ec,1,4.528424024581909,44,16,1,1,0.38636363636363635,0.03,1.0,1.0,1.0
null_gaussian_d2,null,15,600,2,1,CDK knn+2ec,1,3.946988821029663,38,15,1,1,0.39473684210526316,0.0975,1.0,1.0,1.0
null_gaussian_d2,null,16,600,2,1,CDK knn+2ec,1,3.2822482585906982,38,15,1,1,0.2631578947368421,0.16,1.0,1.0,1.0
null_gaussian_d2,null,17,600,2,1,CDK knn+2ec,1,3.649847984313965,38,15,1,2,0.3157894736842105,0.0775,1.0,1.0,1.0
null_gaussian_d2,null,18,600,2,1,CDK knn+2ec,1,3.2391366958618164,37,14,1,1,0.2702702702702703,0.21,1.0,1.0,1.0
null_gaussian_d2,null,19,600,2,1,CDK knn+2ec,1,3.4556992053985596,32,12,1,1,0.25,0.15,1.0,1.0,1.0
null_gaussian_d10,null,0,600,10,1,CDK knn+2ec,1,2.8682641983032227,33,14,1,1,0.06060606060606061,0.5769230769230769,1.0,1.0,1.0
null_gaussian_d10,null,1,600,10,1,CDK knn+2ec,1,3.0835161209106445,39,15,1,1,0.0,0.46153846153846156,1.0,1.0,1.0
null_gaussian_d10,null,2,600,10,1,CDK knn+2ec,1,2.513214588165283,36,15,1,1,0.027777777777777776,0.5384615384615384,1.0,1.0,1.0
null_gaussian_d10,null,3,600,10,1,CDK knn+2ec,1,2.785109758377075,38,16,1,1,0.10526315789473684,0.6923076923076923,1.0,1.0,1.0
null_gaussian_d10,null,4,600,10,1,CDK knn+2ec,1,2.646087884902954,32,13,1,1,0.0,0.7307692307692307,1.0,1.0,1.0
null_gaussian_d10,null,5,600,10,1,CDK knn+2ec,1,2.6424968242645264,40,16,1,1,0.025,0.6923076923076923,1.0,1.0,1.0
null_gaussian_d10,null,6,600,10,1,CDK knn+2ec,1,2.5504329204559326,33,14,1,1,0.030303030303030304,0.5769230769230769,1.0,1.0,1.0
null_gaussian_d10,null,7,600,10,1,CDK knn+2ec,1,2.6870315074920654,34,14,1,1,0.029411764705882353,0.7692307692307693,1.0,1.0,1.0
null_gaussian_d10,null,8,600,10,1,CDK knn+2ec,1,2.3237016201019287,35,15,1,1,0.0,0.6538461538461539,1.0,1.0,1.0
null_gaussian_d10,null,10,600,10,1,CDK knn+2ec,1,1.627558946609497,37,16,1,1,0.0,0.7692307692307693,1.0,1.0,1.0
null_gaussian_d10,null,9,600,10,1,CDK knn+2ec,1,2.656179428100586,33,14,1,1,0.030303030303030304,0.5,1.0,1.0,1.0
null_gaussian_d10,null,12,600,10,1,CDK knn+2ec,1,1.749769687652588,30,14,1,1,0.0,0.5576923076923077,1.0,1.0,1.0
null_gaussian_d10,null,11,600,10,1,CDK knn+2ec,1,2.3029749393463135,35,15,1,1,0.0,0.7307692307692307,1.0,1.0,1.0
null_gaussian_d10,null,13,600,10,1,CDK knn+2ec,1,2.188999891281128,34,14,1,1,0.08823529411764706,0.5576923076923077,1.0,1.0,1.0
null_gaussian_d10,null,14,600,10,1,CDK knn+2ec,1,2.385850667953491,30,13,1,1,0.1,0.8269230769230769,1.0,1.0,1.0
null_gaussian_d10,null,16,600,10,1,CDK knn+2ec,1,2.3048157691955566,34,15,1,1,0.0,0.5769230769230769,1.0,1.0,1.0
null_gaussian_d10,null,15,600,10,1,CDK knn+2ec,1,3.044814109802246,38,15,1,1,0.02631578947368421,0.5769230769230769,1.0,1.0,1.0
null_gaussian_d10,null,17,600,10,1,CDK knn+2ec,1,2.491997718811035,31,14,1,1,0.06451612903225806,0.5769230769230769,1.0,1.0,1.0
null_gaussian_d10,null,18,600,10,1,CDK knn+2ec,1,3.5382397174835205,38,15,1,1,0.05263157894736842,0.40384615384615385,1.0,1.0,1.0
null_gaussian_d10,null,19,600,10,1,CDK knn+2ec,1,2.93467116355896,34,14,1,1,0.08823529411764706,0.75,1.0,1.0,1.0
null_uniform_d2,null,0,600,2,1,CDK knn+2ec,1,3.4095041751861572,35,15,1,2,0.4,0.06,1.0,1.0,1.0
null_uniform_d2,null,1,600,2,1,CDK knn+2ec,1,3.2266957759857178,33,14,1,2,0.5151515151515151,0.01,1.0,1.0,1.0
null_uniform_d2,null,2,600,2,1,CDK knn+2ec,1,3.874589681625366,41,17,1,2,0.3902439024390244,0.06,1.0,1.0,1.0
null_uniform_d2,null,3,600,2,1,CDK knn+2ec,1,3.7840964794158936,42,17,1,2,0.3333333333333333,0.11249999999999999,1.0,1.0,1.0
null_uniform_d2,null,4,600,2,1,CDK knn+2ec,1,3.893704891204834,33,14,1,3,0.42424242424242425,0.02,1.0,1.0,1.0
null_uniform_d2,null,5,600,2,1,CDK knn+2ec,1,3.7633237838745117,38,16,1,1,0.39473684210526316,0.06,1.0,1.0,1.0
null_uniform_d2,null,6,600,2,1,CDK knn+2ec,1,3.433260917663574,38,16,1,1,0.3684210526315789,0.125,1.0,1.0,1.0
null_uniform_d2,null,7,600,2,1,CDK knn+2ec,1,3.2822065353393555,33,14,1,2,0.48484848484848486,0.015,1.0,1.0,1.0
null_uniform_d2,null,8,600,2,1,CDK knn+2ec,1,3.489835739135742,37,15,1,2,0.3783783783783784,0.075,1.0,1.0,1.0
null_uniform_d2,null,9,600,2,1,CDK knn+2ec,1,3.955731153488159,32,13,1,4,0.5,0.0125,1.0,1.0,1.0
null_uniform_d2,null,10,600,2,1,CDK knn+2ec,1,3.373067855834961,37,15,1,2,0.40540540540540543,0.055,1.0,1.0,1.0
null_uniform_d2,null,11,600,2,1,CDK knn+2ec,1,2.9013166427612305,38,16,1,1,0.3157894736842105,0.26134615384615384,1.0,1.0,1.0
null_uniform_d2,null,12,600,2,1,CDK knn+2ec,1,3.5321907997131348,35,15,1,2,0.37142857142857144,0.03,1.0,1.0,1.0
null_uniform_d2,null,13,600,2,1,CDK knn+2ec,1,3.0598177909851074,37,15,1,1,0.3783783783783784,0.115,1.0,1.0,1.0
null_uniform_d2,null,14,600,2,1,CDK knn+2ec,1,3.017883539199829,36,15,1,2,0.3611111111111111,0.25211538461538463,1.0,1.0,1.0
null_uniform_d2,null,15,600,2,1,CDK knn+2ec,1,3.90242862701416,33,14,1,1,0.45454545454545453,0.03,1.0,1.0,1.0
null_uniform_d2,null,16,600,2,1,CDK knn+2ec,1,3.5282795429229736,42,17,1,1,0.35714285714285715,0.22592592592592592,1.0,1.0,1.0
null_uniform_d2,null,17,600,2,1,CDK knn+2ec,1,3.5875906944274902,39,16,1,2,0.3333333333333333,0.1,1.0,1.0,1.0
null_uniform_d2,null,18,600,2,1,CDK knn+2ec,1,3.6513402462005615,37,15,1,1,0.40540540540540543,0.09,1.0,1.0,1.0
null_uniform_d2,null,19,600,2,1,CDK knn+2ec,1,3.8064568042755127,40,16,1,1,0.4,0.0325,1.0,1.0,1.0
null_uniform_d10,null,0,600,10,1,CDK knn+2ec,1,3.0072901248931885,36,16,1,1,0.05555555555555555,0.46153846153846156,1.0,1.0,1.0
null_uniform_d10,null,1,600,10,1,CDK knn+2ec,1,2.5089094638824463,31,14,1,1,0.0967741935483871,0.5769230769230769,1.0,1.0,1.0
null_uniform_d10,null,2,600,10,1,CDK knn+2ec,1,2.806338310241699,33,14,1,1,0.06060606060606061,0.5384615384615384,1.0,1.0,1.0
null_uniform_d10,null,3,600,10,1,CDK knn+2ec,1,3.465653419494629,32,14,1,1,0.1875,0.4230769230769231,1.0,1.0,1.0
null_uniform_d10,null,4,600,10,1,CDK knn+2ec,1,3.457862138748169,40,17,1,1,0.025,0.34615384615384615,1.0,1.0,1.0
null_uniform_d10,null,5,600,10,1,CDK knn+2ec,1,4.745628833770752,33,14,1,1,0.24242424242424243,0.09,1.0,1.0,1.0
null_uniform_d10,null,6,600,10,1,CDK knn+2ec,1,3.5502867698669434,33,14,1,1,0.09090909090909091,0.2692307692307692,1.0,1.0,1.0
null_uniform_d10,null,8,600,10,1,CDK knn+2ec,1,2.9063069820404053,41,17,1,1,0.04878048780487805,0.5,1.0,1.0,1.0
null_uniform_d10,null,7,600,10,1,CDK knn+2ec,1,4.088531970977783,39,16,1,1,0.1794871794871795,0.25806451612903225,1.0,1.0,1.0
null_uniform_d10,null,9,600,10,1,CDK knn+2ec,1,2.8325798511505127,39,17,1,1,0.10256410256410256,0.46153846153846156,1.0,1.0,1.0
null_uniform_d10,null,10,600,10,1,CDK knn+2ec,1,3.5657691955566406,32,15,1,2,0.125,0.26884615384615385,1.0,1.0,1.0
null_uniform_d10,null,11,600,10,1,CDK knn+2ec,1,3.175940752029419,32,14,1,1,0.0625,0.3846153846153846,1.0,1.0,1.0
null_uniform_d10,null,12,600,10,1,CDK knn+2ec,1,3.260378360748291,37,15,1,1,0.05405405405405406,0.4230769230769231,1.0,1.0,1.0
null_uniform_d10,null,13,600,10,1,CDK knn+2ec,1,3.6721243858337402,30,13,1,1,0.2,0.25962962962962965,1.0,1.0,1.0
null_uniform_d10,null,14,600,10,1,CDK knn+2ec,1,4.48244047164917,37,16,1,2,0.24324324324324326,0.165,1.0,1.0,1.0
null_uniform_d10,null,15,600,10,1,CDK knn+2ec,1,3.1938412189483643,36,15,1,1,0.05555555555555555,0.3653846153846154,1.0,1.0,1.0
null_uniform_d10,null,16,600,10,1,CDK knn+2ec,1,2.8414146900177,40,17,1,1,0.15,0.38461538461538464,1.0,1.0,1.0
null_uniform_d10,null,17,600,10,1,CDK knn+2ec,1,3.645205020904541,33,14,1,1,0.12121212121212122,0.2692307692307692,1.0,1.0,1.0
null_uniform_d10,null,18,600,10,1,CDK knn+2ec,1,4.1224305629730225,36,15,1,1,0.1388888888888889,0.2692307692307692,1.0,1.0,1.0
null_uniform_d10,null,19,600,10,1,CDK knn+2ec,1,3.4263644218444824,39,16,1,1,0.02564102564102564,0.38461538461538464,1.0,1.0,1.0
null_t3_d2,null,1,600,2,1,CDK knn+2ec,1,0.0014955997467041016,0,1,1,1,0.0,,1.0,1.0,1.0
null_t3_d2,null,0,600,2,1,CDK knn+2ec,2,3.3538146018981934,26,9,2,2,0.5384615384615384,0.005,0.0,0.0,0.0
null_t3_d2,null,2,600,2,1,CDK knn+2ec,1,3.1557226181030273,25,9,1,2,0.48,0.02,1.0,1.0,1.0
null_t3_d2,null,4,600,2,1,CDK knn+2ec,1,2.513411045074463,17,7,1,1,0.5294117647058824,0.01,1.0,1.0,1.0
null_t3_d2,null,3,600,2,1,CDK knn+2ec,1,3.0214381217956543,28,10,1,1,0.39285714285714285,0.18,1.0,1.0,1.0
null_t3_d2,null,6,600,2,1,CDK knn+2ec,1,1.4331650733947754,10,4,1,1,0.4,1.0,1.0,1.0,1.0
null_t3_d2,null,5,600,2,1,CDK knn+2ec,1,2.475778818130493,22,8,1,2,0.4090909090909091,0.22384615384615386,1.0,1.0,1.0
null_t3_d2,null,7,600,2,1,CDK knn+2ec,1,2.781079053878784,18,7,1,1,0.4444444444444444,0.0425,1.0,1.0,1.0
null_t3_d2,null,8,600,2,1,CDK knn+2ec,2,2.397867441177368,26,9,1,2,0.34615384615384615,0.19477272727272726,0.0,0.0,0.0
null_t3_d2,null,9,600,2,1,CDK knn+2ec,3,3.791294574737549,26,10,3,3,0.5769230769230769,0.005,0.0,0.0,0.0
null_t3_d2,null,11,600,2,1,CDK knn+2ec,1,0.709883451461792,6,3,1,1,0.3333333333333333,1.0,1.0,1.0,1.0
null_t3_d2,null,10,600,2,1,CDK knn+2ec,2,3.9235339164733887,37,13,2,2,0.5675675675675675,0.005,0.0,0.0,0.0
null_t3_d2,null,12,600,2,1,CDK knn+2ec,1,1.9208989143371582,14,6,1,2,0.42857142857142855,0.2532692307692308,1.0,1.0,1.0
null_t3_d2,null,13,600,2,1,CDK knn+2ec,2,3.0161263942718506,23,9,1,2,0.6086956521739131,0.005,0.0,0.0,0.0
null_t3_d2,null,14,600,2,1,CDK knn+2ec,1,3.0750958919525146,22,8,1,2,0.5,0.015,1.0,1.0,1.0
null_t3_d2,null,15,600,2,1,CDK knn+2ec,2,3.4216928482055664,38,13,2,2,0.39473684210526316,0.07250000000000001,0.0,0.0,0.0
null_t3_d2,null,16,600,2,1,CDK knn+2ec,1,1.6392905712127686,10,4,1,1,0.4,0.1525,1.0,1.0,1.0
null_t3_d2,null,17,600,2,1,CDK knn+2ec,1,1.3309803009033203,10,4,1,1,0.3,0.9423076923076923,1.0,1.0,1.0
null_t3_d2,null,19,600,2,1,CDK knn+2ec,1,0.0014035701751708984,0,1,1,1,0.0,,1.0,1.0,1.0
null_t3_d10,null,0,600,10,1,CDK knn+2ec,1,1.0287089347839355,10,4,1,1,0.2,1.0,1.0,1.0,1.0
null_t3_d10,null,1,600,10,1,CDK knn+2ec,1,0.5712542533874512,3,2,1,1,0.3333333333333333,1.0,1.0,1.0,1.0
null_t3_d2,null,18,600,2,1,CDK knn+2ec,1,4.884093284606934,43,15,1,4,0.46511627906976744,0.015,1.0,1.0,1.0
null_t3_d10,null,3,600,10,1,CDK knn+2ec,1,0.0027267932891845703,0,1,1,1,0.0,,1.0,1.0,1.0
null_t3_d10,null,2,600,10,1,CDK knn+2ec,1,2.5004236698150635,23,9,1,1,0.17391304347826086,0.9615384615384616,1.0,1.0,1.0
null_t3_d10,null,5,600,10,1,CDK knn+2ec,1,0.005243539810180664,0,1,1,1,0.0,,1.0,1.0,1.0
null_t3_d10,null,4,600,10,1,CDK knn+2ec,1,0.5222139358520508,10,4,1,1,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,7,600,10,1,CDK knn+2ec,1,1.2842984199523926,28,10,1,1,0.10714285714285714,1.0,1.0,1.0,1.0
null_t3_d10,null,8,600,10,1,CDK knn+2ec,1,0.004536151885986328,0,1,1,1,0.0,,1.0,1.0,1.0
null_t3_d10,null,6,600,10,1,CDK knn+2ec,1,1.5732824802398682,10,4,1,1,0.2,1.0,1.0,1.0,1.0
null_t3_d10,null,9,600,10,1,CDK knn+2ec,1,1.1757299900054932,17,7,1,1,0.11764705882352941,1.0,1.0,1.0,1.0
null_t3_d10,null,10,600,10,1,CDK knn+2ec,1,1.0211093425750732,18,8,1,1,0.05555555555555555,1.0,1.0,1.0,1.0
null_t3_d10,null,11,600,10,1,CDK knn+2ec,1,1.4970245361328125,16,7,1,1,0.1875,1.0,1.0,1.0,1.0
null_t3_d10,null,12,600,10,1,CDK knn+2ec,1,2.058476448059082,20,8,1,1,0.3,1.0,1.0,1.0,1.0
null_t3_d10,null,14,600,10,1,CDK knn+2ec,1,0.6257755756378174,14,6,1,1,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,13,600,10,1,CDK knn+2ec,1,1.4504308700561523,16,7,1,1,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,15,600,10,1,CDK knn+2ec,1,0.9593782424926758,17,7,1,1,0.0,1.0,1.0,1.0,1.0
null_t3_d10,null,16,600,10,1,CDK knn+2ec,1,1.3630034923553467,18,7,1,1,0.05555555555555555,1.0,1.0,1.0,1.0
null_t3_d10,null,17,600,10,1,CDK knn+2ec,1,1.20707106590271,16,7,1,1,0.125,1.0,1.0,1.0,1.0
null_t3_d10,null,19,600,10,1,CDK knn+2ec,1,1.719759225845337,18,7,1,1,0.1111111111111111,1.0,1.0,1.0,1.0
null_t3_d10,null,18,600,10,1,CDK knn+2ec,1,4.069694519042969,26,9,1,2,0.46153846153846156,0.22903846153846152,1.0,1.0,1.0
null_aniso_d2,null,0,600,2,1,CDK knn+2ec,1,3.6439828872680664,39,16,1,2,0.46153846153846156,0.08,1.0,1.0,1.0
null_aniso_d2,null,1,600,2,1,CDK knn+2ec,1,4.522871971130371,38,15,1,4,0.5,0.0125,1.0,1.0,1.0
null_aniso_d2,null,2,600,2,1,CDK knn+2ec,1,3.0754776000976562,30,12,1,1,0.43333333333333335,0.125,1.0,1.0,1.0
null_aniso_d2,null,3,600,2,1,CDK knn+2ec,1,3.177372455596924,34,14,1,1,0.38235294117647056,0.22884615384615387,1.0,1.0,1.0
null_aniso_d2,null,4,600,2,1,CDK knn+2ec,1,3.820401191711426,37,15,1,2,0.35135135135135137,0.08,1.0,1.0,1.0
null_aniso_d2,null,5,600,2,1,CDK knn+2ec,1,4.176358461380005,39,16,1,2,0.4358974358974359,0.06,1.0,1.0,1.0
null_aniso_d2,null,6,600,2,1,CDK knn+2ec,1,3.2742598056793213,29,11,1,1,0.5172413793103449,0.01,1.0,1.0,1.0
null_aniso_d2,null,8,600,2,1,CDK knn+2ec,1,3.1843929290771484,33,14,1,1,0.5151515151515151,0.01,1.0,1.0,1.0
null_aniso_d2,null,7,600,2,1,CDK knn+2ec,1,3.752577066421509,38,15,1,2,0.5,0.025,1.0,1.0,1.0
null_aniso_d2,null,9,600,2,1,CDK knn+2ec,1,3.6509196758270264,40,16,1,1,0.4,0.052500000000000005,1.0,1.0,1.0
null_aniso_d2,null,10,600,2,1,CDK knn+2ec,1,3.3668324947357178,33,14,1,2,0.45454545454545453,0.02,1.0,1.0,1.0
null_aniso_d2,null,11,600,2,1,CDK knn+2ec,1,3.65852689743042,39,15,1,1,0.48717948717948717,0.015,1.0,1.0,1.0
null_aniso_d2,null,12,600,2,1,CDK knn+2ec,1,3.5408575534820557,31,12,1,1,0.5483870967741935,0.005,1.0,1.0,1.0
null_aniso_d2,null,14,600,2,1,CDK knn+2ec,1,3.3384006023406982,32,13,1,2,0.53125,0.01,1.0,1.0,1.0
null_aniso_d2,null,13,600,2,1,CDK knn+2ec,1,3.5077168941497803,34,14,1,2,0.47058823529411764,0.015,1.0,1.0,1.0
null_aniso_d2,null,15,600,2,1,CDK knn+2ec,2,3.5681326389312744,34,14,2,3,0.4117647058823529,0.055,0.0,0.0,0.0
null_aniso_d2,null,16,600,2,1,CDK knn+2ec,1,4.001579284667969,37,14,1,2,0.4864864864864865,0.02,1.0,1.0,1.0
null_aniso_d2,null,17,600,2,1,CDK knn+2ec,2,3.7352538108825684,30,12,2,3,0.6,0.005,0.0,0.0,0.0
null_aniso_d2,null,18,600,2,1,CDK knn+2ec,3,4.347185134887695,44,18,2,5,0.4772727272727273,0.0175,0.0,0.0,0.0
null_aniso_d2,null,19,600,2,1,CDK knn+2ec,2,3.312208652496338,30,12,1,3,0.6,0.005,0.0,0.0,0.0
null_aniso_d10,null,0,600,10,1,CDK knn+2ec,1,2.3231379985809326,36,15,1,1,0.1111111111111111,0.5,1.0,1.0,1.0
null_aniso_d10,null,1,600,10,1,CDK knn+2ec,1,3.4136693477630615,37,15,1,1,0.1891891891891892,0.5,1.0,1.0,1.0
null_aniso_d10,null,2,600,10,1,CDK knn+2ec,1,3.23044490814209,38,16,1,1,0.10526315789473684,0.3479020979020979,1.0,1.0,1.0
null_aniso_d10,null,4,600,10,1,CDK knn+2ec,1,3.33278489112854,31,13,1,1,0.1935483870967742,0.38461538461538464,1.0,1.0,1.0
null_aniso_d10,null,3,600,10,1,CDK knn+2ec,1,3.3982977867126465,41,16,1,1,0.1951219512195122,0.4230769230769231,1.0,1.0,1.0
null_aniso_d10,null,6,600,10,1,CDK knn+2ec,1,2.8430285453796387,36,14,1,1,0.08333333333333333,0.6923076923076923,1.0,1.0,1.0
