dataset,family,rep,true_k,method,k_hat,ARI,runtime
null_gaussian_d2,null,3,1,CDK 2ec / Gaussian null,1,1.0,7.534970760345459
null_gaussian_d2,null,3,1,CDK 2ec / AD statistic,1,1.0,5.605528354644775
null_gaussian_d2,null,3,1,CDK 2ec / no multiplicity corr.,1,1.0,4.899280548095703
null_gaussian_d2,null,3,1,CDK 2ec / n_min=15,1,1.0,7.768880128860474
null_gaussian_d2,null,3,1,CDK 2ec / n_min=40,1,1.0,3.92303204536438
null_gaussian_d2,null,5,1,CDK 2ec (default),1,1.0,5.982657432556152
null_gaussian_d2,null,5,1,CDK 2ec / Gaussian null,1,1.0,7.504239797592163
null_gaussian_d2,null,5,1,CDK 2ec / AD statistic,1,1.0,6.629306077957153
null_gaussian_d2,null,5,1,CDK 2ec / no multiplicity corr.,2,0.0,6.149933099746704
null_gaussian_d2,null,5,1,CDK 2ec / n_min=15,1,1.0,6.626351594924927
null_gaussian_d2,null,5,1,CDK 2ec / n_min=40,1,1.0,2.631007671356201
null_gaussian_d2,null,4,1,CDK 2ec (default),1,1.0,5.564621448516846
null_gaussian_d2,null,4,1,CDK 2ec / Gaussian null,3,0.0,7.7736029624938965
null_gaussian_d2,null,4,1,CDK 2ec / AD statistic,1,1.0,7.191918611526489
null_gaussian_d2,null,4,1,CDK 2ec / no multiplicity corr.,2,0.0,5.733083724975586
null_gaussian_d2,null,4,1,CDK 2ec / n_min=15,1,1.0,7.453805446624756
null_gaussian_d2,null,4,1,CDK 2ec / n_min=40,1,1.0,5.017151355743408
null_gaussian_d2,null,6,1,CDK 2ec (default),1,1.0,5.310672283172607
null_gaussian_d2,null,6,1,CDK 2ec / Gaussian null,1,1.0,7.053931474685669
null_gaussian_d2,null,6,1,CDK 2ec / AD statistic,1,1.0,6.41540002822876
null_gaussian_d2,null,6,1,CDK 2ec / no multiplicity corr.,1,1.0,5.093867063522339
null_gaussian_d2,null,6,1,CDK 2ec / n_min=15,1,1.0,6.543946027755737
null_gaussian_d2,null,6,1,CDK 2ec / n_min=40,1,1.0,3.3019766807556152
null_gaussian_d2,null,7,1,CDK 2ec (default),1,1.0,6.108571767807007
null_gaussian_d2,null,7,1,CDK 2ec / Gaussian null,2,0.0,7.7635815143585205
null_gaussian_d2,null,7,1,CDK 2ec / AD statistic,1,1.0,6.059875249862671
null_gaussian_d2,null,7,1,CDK 2ec / no multiplicity corr.,2,0.0,5.970134735107422
null_gaussian_d2,null,7,1,CDK 2ec / n_min=15,1,1.0,7.634100437164307
null_gaussian_d2,null,7,1,CDK 2ec / n_min=40,1,1.0,3.48930025100708
null_gaussian_d2,null,8,1,CDK 2ec (default),1,1.0,5.161776781082153
null_gaussian_d2,null,8,1,CDK 2ec / Gaussian null,1,1.0,7.346555948257446
null_gaussian_d2,null,8,1,CDK 2ec / AD statistic,1,1.0,5.482330799102783
null_gaussian_d2,null,8,1,CDK 2ec / no multiplicity corr.,1,1.0,5.3763017654418945
null_gaussian_d2,null,8,1,CDK 2ec / n_min=15,1,1.0,5.854114294052124
null_gaussian_d2,null,8,1,CDK 2ec / n_min=40,1,1.0,3.016368865966797
null_gaussian_d2,null,9,1,CDK 2ec (default),1,1.0,4.382880926132202
null_gaussian_d2,null,9,1,CDK 2ec / Gaussian null,1,1.0,6.388843774795532
null_gaussian_d2,null,9,1,CDK 2ec / AD statistic,1,1.0,4.970794439315796
null_gaussian_d2,null,9,1,CDK 2ec / no multiplicity corr.,1,1.0,4.364049911499023
null_gaussian_d2,null,9,1,CDK 2ec / n_min=15,1,1.0,6.975925445556641
null_gaussian_d2,null,9,1,CDK 2ec / n_min=40,1,1.0,3.851043939590454
null_gaussian_d10,null,0,1,CDK 2ec (default),1,1.0,4.581159353256226
null_gaussian_d10,null,0,1,CDK 2ec / Gaussian null,1,1.0,3.133214235305786
null_gaussian_d10,null,0,1,CDK 2ec / AD statistic,1,1.0,3.180807113647461
null_gaussian_d10,null,0,1,CDK 2ec / no multiplicity corr.,1,1.0,4.432084560394287
null_gaussian_d10,null,0,1,CDK 2ec / n_min=15,1,1.0,2.972151517868042
null_gaussian_d10,null,0,1,CDK 2ec / n_min=40,1,1.0,4.278362274169922
null_gaussian_d10,null,1,1,CDK 2ec (default),1,1.0,4.919053316116333
null_gaussian_d10,null,1,1,CDK 2ec / Gaussian null,1,1.0,3.701882839202881
null_gaussian_d10,null,1,1,CDK 2ec / AD statistic,1,1.0,3.7085673809051514
null_gaussian_d10,null,1,1,CDK 2ec / no multiplicity corr.,1,1.0,4.822334289550781
null_gaussian_d10,null,1,1,CDK 2ec / n_min=15,1,1.0,2.7693984508514404
null_gaussian_d10,null,1,1,CDK 2ec / n_min=40,1,1.0,3.8432493209838867
null_gaussian_d10,null,2,1,CDK 2ec (default),1,1.0,3.887993812561035
null_gaussian_d10,null,2,1,CDK 2ec / Gaussian null,1,1.0,3.0764355659484863
null_gaussian_d10,null,2,1,CDK 2ec / AD statistic,1,1.0,3.9562623500823975
null_gaussian_d10,null,2,1,CDK 2ec / no multiplicity corr.,1,1.0,4.061671257019043
null_gaussian_d10,null,2,1,CDK 2ec / n_min=15,1,1.0,2.9511356353759766
null_gaussian_d10,null,2,1,CDK 2ec / n_min=40,1,1.0,3.1973867416381836
null_gaussian_d10,null,3,1,CDK 2ec (default),1,1.0,4.607569932937622
null_gaussian_d10,null,3,1,CDK 2ec / Gaussian null,1,1.0,2.8578779697418213
null_gaussian_d10,null,3,1,CDK 2ec / AD statistic,1,1.0,4.35483193397522
null_gaussian_d10,null,3,1,CDK 2ec / no multiplicity corr.,1,1.0,4.456431150436401
null_gaussian_d10,null,3,1,CDK 2ec / n_min=15,1,1.0,3.377746343612671
null_gaussian_d10,null,3,1,CDK 2ec / n_min=40,1,1.0,4.769887447357178
null_gaussian_d10,null,4,1,CDK 2ec (default),1,1.0,4.129090785980225
null_gaussian_d10,null,4,1,CDK 2ec / Gaussian null,1,1.0,3.6275553703308105
null_gaussian_d10,null,4,1,CDK 2ec / AD statistic,1,1.0,2.9691436290740967
null_gaussian_d10,null,4,1,CDK 2ec / no multiplicity corr.,1,1.0,4.189589738845825
null_gaussian_d10,null,4,1,CDK 2ec / n_min=15,1,1.0,3.0635147094726562
null_gaussian_d10,null,4,1,CDK 2ec / n_min=40,1,1.0,4.405486583709717
null_gaussian_d10,null,5,1,CDK 2ec (default),1,1.0,4.019476890563965
null_gaussian_d10,null,5,1,CDK 2ec / Gaussian null,1,1.0,2.6899197101593018
null_gaussian_d10,null,5,1,CDK 2ec / AD statistic,1,1.0,2.093961000442505
null_gaussian_d10,null,5,1,CDK 2ec / no multiplicity corr.,1,1.0,3.998361349105835
null_gaussian_d10,null,5,1,CDK 2ec / n_min=15,1,1.0,3.0190203189849854
null_gaussian_d10,null,5,1,CDK 2ec / n_min=40,1,1.0,2.7776947021484375
null_gaussian_d10,null,6,1,CDK 2ec (default),1,1.0,3.690335512161255
null_gaussian_d10,null,6,1,CDK 2ec / Gaussian null,1,1.0,2.0619304180145264
null_gaussian_d10,null,6,1,CDK 2ec / AD statistic,1,1.0,2.251404285430908
null_gaussian_d10,null,6,1,CDK 2ec / no multiplicity corr.,1,1.0,3.7271008491516113
null_gaussian_d10,null,6,1,CDK 2ec / n_min=15,1,1.0,4.534240961074829
null_gaussian_d10,null,6,1,CDK 2ec / n_min=40,1,1.0,4.9287848472595215
null_gaussian_d10,null,7,1,CDK 2ec (default),1,1.0,4.082865476608276
null_gaussian_d10,null,7,1,CDK 2ec / Gaussian null,1,1.0,2.9051120281219482
null_gaussian_d10,null,7,1,CDK 2ec / AD statistic,1,1.0,3.0254499912261963
null_gaussian_d10,null,7,1,CDK 2ec / no multiplicity corr.,1,1.0,3.8670709133148193
null_gaussian_d10,null,7,1,CDK 2ec / n_min=15,1,1.0,2.113157033920288
null_gaussian_d10,null,7,1,CDK 2ec / n_min=40,1,1.0,3.230128049850464
null_gaussian_d10,null,8,1,CDK 2ec (default),1,1.0,3.238576650619507
null_gaussian_d10,null,8,1,CDK 2ec / Gaussian null,1,1.0,1.8137662410736084
null_gaussian_d10,null,8,1,CDK 2ec / AD statistic,1,1.0,3.128582239151001
null_gaussian_d10,null,8,1,CDK 2ec / no multiplicity corr.,1,1.0,3.2750351428985596
null_gaussian_d10,null,8,1,CDK 2ec / n_min=15,1,1.0,2.562654733657837
null_gaussian_d10,null,8,1,CDK 2ec / n_min=40,1,1.0,2.8133091926574707
null_gaussian_d10,null,9,1,CDK 2ec (default),1,1.0,3.8429031372070312
null_gaussian_d10,null,9,1,CDK 2ec / Gaussian null,1,1.0,2.1017680168151855
null_gaussian_d10,null,9,1,CDK 2ec / AD statistic,1,1.0,3.5326883792877197
null_gaussian_d10,null,9,1,CDK 2ec / no multiplicity corr.,1,1.0,3.8078410625457764
null_gaussian_d10,null,9,1,CDK 2ec / n_min=15,1,1.0,3.215876817703247
null_gaussian_d10,null,9,1,CDK 2ec / n_min=40,1,1.0,3.85536527633667
null_uniform_d2,null,0,1,CDK 2ec (default),1,1.0,4.974768877029419
null_uniform_d2,null,0,1,CDK 2ec / Gaussian null,2,0.0,7.063827753067017
null_uniform_d2,null,0,1,CDK 2ec / AD statistic,1,1.0,6.737493515014648
null_uniform_d2,null,0,1,CDK 2ec / no multiplicity corr.,2,0.0,5.338984727859497
null_uniform_d2,null,0,1,CDK 2ec / n_min=15,1,1.0,7.301594257354736
null_uniform_d2,null,0,1,CDK 2ec / n_min=40,1,1.0,3.685589075088501
null_uniform_d2,null,1,1,CDK 2ec (default),1,1.0,4.741419315338135
null_uniform_d2,null,1,1,CDK 2ec / Gaussian null,1,1.0,6.652322769165039
null_uniform_d2,null,1,1,CDK 2ec / AD statistic,1,1.0,5.9307661056518555
null_uniform_d2,null,1,1,CDK 2ec / no multiplicity corr.,1,1.0,4.831199407577515
null_uniform_d2,null,1,1,CDK 2ec / n_min=15,1,1.0,6.835235834121704
null_uniform_d2,null,1,1,CDK 2ec / n_min=40,1,1.0,4.48609185218811
null_uniform_d2,null,2,1,CDK 2ec (default),1,1.0,5.838288307189941
null_uniform_d2,null,2,1,CDK 2ec / Gaussian null,1,1.0,7.971120119094849
null_uniform_d2,null,2,1,CDK 2ec / AD statistic,1,1.0,8.090781450271606
null_uniform_d2,null,2,1,CDK 2ec / no multiplicity corr.,1,1.0,6.196562051773071
null_uniform_d2,null,2,1,CDK 2ec / n_min=15,1,1.0,7.549196243286133
null_uniform_d2,null,2,1,CDK 2ec / n_min=40,2,0.0,5.0558812618255615
null_uniform_d2,null,3,1,CDK 2ec (default),1,1.0,5.666990280151367
null_uniform_d2,null,3,1,CDK 2ec / Gaussian null,2,0.0,8.308015823364258
null_uniform_d2,null,3,1,CDK 2ec / AD statistic,1,1.0,7.822844505310059
null_uniform_d2,null,3,1,CDK 2ec / no multiplicity corr.,2,0.0,5.660701513290405
null_uniform_d2,null,3,1,CDK 2ec / n_min=15,1,1.0,6.083774566650391
null_uniform_d2,null,3,1,CDK 2ec / n_min=40,1,1.0,4.994054079055786
null_uniform_d2,null,4,1,CDK 2ec (default),1,1.0,5.563504934310913
null_uniform_d2,null,4,1,CDK 2ec / Gaussian null,2,0.0,6.843578100204468
null_uniform_d2,null,4,1,CDK 2ec / AD statistic,1,1.0,5.858558416366577
null_uniform_d2,null,4,1,CDK 2ec / no multiplicity corr.,3,0.0,5.4588847160339355
null_uniform_d2,null,4,1,CDK 2ec / n_min=15,1,1.0,6.528807640075684
null_uniform_d2,null,4,1,CDK 2ec / n_min=40,1,1.0,4.343479633331299
null_uniform_d2,null,5,1,CDK 2ec (default),1,1.0,5.2225661277771
null_uniform_d2,null,5,1,CDK 2ec / Gaussian null,1,1.0,7.4447314739227295
null_uniform_d2,null,5,1,CDK 2ec / AD statistic,1,1.0,6.3667731285095215
null_uniform_d2,null,5,1,CDK 2ec / no multiplicity corr.,1,1.0,5.419898509979248
null_uniform_d2,null,5,1,CDK 2ec / n_min=15,1,1.0,7.235595941543579
null_uniform_d2,null,5,1,CDK 2ec / n_min=40,1,1.0,5.125807285308838
null_uniform_d2,null,6,1,CDK 2ec (default),1,1.0,4.915755748748779
null_uniform_d2,null,6,1,CDK 2ec / Gaussian null,1,1.0,7.257656574249268
null_uniform_d2,null,6,1,CDK 2ec / AD statistic,1,1.0,6.403715133666992
null_uniform_d2,null,6,1,CDK 2ec / no multiplicity corr.,1,1.0,4.811551094055176
null_uniform_d2,null,6,1,CDK 2ec / n_min=15,1,1.0,5.772881746292114
null_uniform_d2,null,6,1,CDK 2ec / n_min=40,1,1.0,3.629451036453247
null_uniform_d2,null,7,1,CDK 2ec (default),1,1.0,5.025844097137451
null_uniform_d2,null,7,1,CDK 2ec / Gaussian null,3,0.0,7.195796489715576
null_uniform_d2,null,7,1,CDK 2ec / AD statistic,1,1.0,6.785159587860107
null_uniform_d2,null,7,1,CDK 2ec / no multiplicity corr.,1,1.0,4.860917806625366
null_uniform_d2,null,7,1,CDK 2ec / n_min=15,1,1.0,6.482314825057983
null_uniform_d2,null,7,1,CDK 2ec / n_min=40,2,0.0,5.359585285186768
null_uniform_d2,null,8,1,CDK 2ec (default),1,1.0,5.415637254714966
null_uniform_d2,null,8,1,CDK 2ec / Gaussian null,2,0.0,7.289243459701538
null_uniform_d2,null,8,1,CDK 2ec / AD statistic,1,1.0,6.624175786972046
null_uniform_d2,null,8,1,CDK 2ec / no multiplicity corr.,1,1.0,5.88934588432312
null_uniform_d2,null,8,1,CDK 2ec / n_min=15,1,1.0,7.624411106109619
null_uniform_d2,null,8,1,CDK 2ec / n_min=40,1,1.0,4.718608856201172
null_uniform_d2,null,9,1,CDK 2ec (default),1,1.0,6.136560678482056
null_uniform_d2,null,9,1,CDK 2ec / Gaussian null,3,0.0,7.66225266456604
null_uniform_d2,null,9,1,CDK 2ec / AD statistic,1,1.0,6.243572473526001
null_uniform_d2,null,9,1,CDK 2ec / no multiplicity corr.,3,0.0,6.319713354110718
null_uniform_d2,null,9,1,CDK 2ec / n_min=15,1,1.0,7.743153810501099
null_uniform_d2,null,9,1,CDK 2ec / n_min=40,1,1.0,4.756897211074829
null_uniform_d10,null,0,1,CDK 2ec (default),1,1.0,4.865524530410767
null_uniform_d10,null,0,1,CDK 2ec / Gaussian null,1,1.0,3.224926710128784
null_uniform_d10,null,0,1,CDK 2ec / AD statistic,1,1.0,6.385963439941406
null_uniform_d10,null,0,1,CDK 2ec / no multiplicity corr.,1,1.0,4.749252080917358
null_uniform_d10,null,0,1,CDK 2ec / n_min=15,1,1.0,4.470637559890747
null_uniform_d10,null,0,1,CDK 2ec / n_min=40,1,1.0,5.824185848236084
null_uniform_d10,null,1,1,CDK 2ec (default),1,1.0,3.876877784729004
null_uniform_d10,null,1,1,CDK 2ec / Gaussian null,1,1.0,2.935481071472168
null_uniform_d10,null,1,1,CDK 2ec / AD statistic,1,1.0,3.876544952392578
null_uniform_d10,null,1,1,CDK 2ec / no multiplicity corr.,1,1.0,3.875180244445801
null_uniform_d10,null,1,1,CDK 2ec / n_min=15,1,1.0,3.8489272594451904
null_uniform_d10,null,1,1,CDK 2ec / n_min=40,1,1.0,4.83502459526062
null_uniform_d10,null,2,1,CDK 2ec (default),1,1.0,4.677748918533325
null_uniform_d10,null,2,1,CDK 2ec / Gaussian null,1,1.0,4.145632982254028
null_uniform_d10,null,2,1,CDK 2ec / AD statistic,1,1.0,5.241588592529297
null_uniform_d10,null,2,1,CDK 2ec / no multiplicity corr.,1,1.0,4.576315402984619
null_uniform_d10,null,2,1,CDK 2ec / n_min=15,1,1.0,3.8311150074005127
null_uniform_d10,null,2,1,CDK 2ec / n_min=40,1,1.0,5.189381122589111
null_uniform_d10,null,3,1,CDK 2ec (default),1,1.0,5.492137908935547
null_uniform_d10,null,3,1,CDK 2ec / Gaussian null,1,1.0,4.949741840362549
null_uniform_d10,null,3,1,CDK 2ec / AD statistic,1,1.0,5.2504754066467285
null_uniform_d10,null,3,1,CDK 2ec / no multiplicity corr.,1,1.0,5.748850584030151
null_uniform_d10,null,3,1,CDK 2ec / n_min=15,1,1.0,5.971158027648926
null_uniform_d10,null,3,1,CDK 2ec / n_min=40,1,1.0,4.6336750984191895
null_uniform_d10,null,4,1,CDK 2ec (default),1,1.0,5.426611661911011
null_uniform_d10,null,4,1,CDK 2ec / Gaussian null,1,1.0,3.6539809703826904
null_uniform_d10,null,4,1,CDK 2ec / AD statistic,1,1.0,6.31657600402832
null_uniform_d10,null,4,1,CDK 2ec / no multiplicity corr.,1,1.0,5.712432622909546
null_uniform_d10,null,4,1,CDK 2ec / n_min=15,1,1.0,5.026658296585083
null_uniform_d10,null,4,1,CDK 2ec / n_min=40,1,1.0,4.236406564712524
null_uniform_d10,null,5,1,CDK 2ec (default),1,1.0,7.439575433731079
null_uniform_d10,null,5,1,CDK 2ec / Gaussian null,1,1.0,4.597919702529907
null_uniform_d10,null,5,1,CDK 2ec / AD statistic,1,1.0,6.10954737663269
null_uniform_d10,null,5,1,CDK 2ec / no multiplicity corr.,1,1.0,7.657418966293335
null_uniform_d10,null,5,1,CDK 2ec / n_min=15,1,1.0,6.012623310089111
null_uniform_d10,null,5,1,CDK 2ec / n_min=40,1,1.0,6.159753799438477
null_uniform_d10,null,6,1,CDK 2ec (default),1,1.0,6.170472145080566
null_uniform_d10,null,6,1,CDK 2ec / Gaussian null,1,1.0,3.697570323944092
null_uniform_d10,null,6,1,CDK 2ec / AD statistic,1,1.0,4.8505473136901855
null_uniform_d10,null,6,1,CDK 2ec / no multiplicity corr.,1,1.0,5.890464544296265
null_uniform_d10,null,6,1,CDK 2ec / n_min=15,1,1.0,4.290764093399048
null_uniform_d10,null,6,1,CDK 2ec / n_min=40,1,1.0,4.974441051483154
null_uniform_d10,null,7,1,CDK 2ec (default),1,1.0,6.398582458496094
null_uniform_d10,null,7,1,CDK 2ec / Gaussian null,1,1.0,4.5526416301727295
null_uniform_d10,null,7,1,CDK 2ec / AD statistic,1,1.0,7.111846446990967
null_uniform_d10,null,7,1,CDK 2ec / no multiplicity corr.,1,1.0,6.3551025390625
null_uniform_d10,null,7,1,CDK 2ec / n_min=15,1,1.0,5.348836183547974
null_uniform_d10,null,7,1,CDK 2ec / n_min=40,1,1.0,5.556814193725586
null_uniform_d10,null,8,1,CDK 2ec (default),1,1.0,4.92896032333374
null_uniform_d10,null,8,1,CDK 2ec / Gaussian null,1,1.0,2.968470335006714
null_uniform_d10,null,8,1,CDK 2ec / AD statistic,1,1.0,5.262907028198242
null_uniform_d10,null,8,1,CDK 2ec / no multiplicity corr.,1,1.0,4.649454355239868
null_uniform_d10,null,8,1,CDK 2ec / n_min=15,1,1.0,3.9065425395965576
null_uniform_d10,null,8,1,CDK 2ec / n_min=40,1,1.0,3.8800225257873535
null_uniform_d10,null,9,1,CDK 2ec (default),1,1.0,4.742596864700317
null_uniform_d10,null,9,1,CDK 2ec / Gaussian null,1,1.0,4.0634026527404785
null_uniform_d10,null,9,1,CDK 2ec / AD statistic,1,1.0,5.1206207275390625
null_uniform_d10,null,9,1,CDK 2ec / no multiplicity corr.,1,1.0,4.748741626739502
null_uniform_d10,null,9,1,CDK 2ec / n_min=15,1,1.0,6.920061349868774
null_uniform_d10,null,9,1,CDK 2ec / n_min=40,1,1.0,3.592264413833618
null_t3_d2,null,1,1,CDK 2ec (default),1,1.0,0.002755880355834961
null_t3_d2,null,1,1,CDK 2ec / Gaussian null,1,1.0,0.00702214241027832
null_t3_d2,null,1,1,CDK 2ec / AD statistic,1,1.0,0.006939888000488281
null_t3_d2,null,1,1,CDK 2ec / no multiplicity corr.,1,1.0,0.0027189254760742188
null_t3_d2,null,1,1,CDK 2ec / n_min=15,1,1.0,0.0066187381744384766
null_t3_d2,null,1,1,CDK 2ec / n_min=40,1,1.0,0.0064504146575927734
null_t3_d2,null,0,1,CDK 2ec (default),2,0.0,5.2715888023376465
null_t3_d2,null,0,1,CDK 2ec / Gaussian null,1,1.0,6.466069936752319
null_t3_d2,null,0,1,CDK 2ec / AD statistic,4,0.0,7.634238958358765
null_t3_d2,null,0,1,CDK 2ec / no multiplicity corr.,2,0.0,5.055687665939331
null_t3_d2,null,0,1,CDK 2ec / n_min=15,2,0.0,7.478323698043823
null_t3_d2,null,0,1,CDK 2ec / n_min=40,1,1.0,4.70238733291626
null_t3_d2,null,2,1,CDK 2ec (default),1,1.0,4.535911560058594
null_t3_d2,null,2,1,CDK 2ec / Gaussian null,3,0.0,7.038490295410156
null_t3_d2,null,2,1,CDK 2ec / AD statistic,1,1.0,7.217007637023926
null_t3_d2,null,2,1,CDK 2ec / no multiplicity corr.,2,0.0,4.72553277015686
null_t3_d2,null,2,1,CDK 2ec / n_min=15,2,0.0,7.6730616092681885
null_t3_d2,null,2,1,CDK 2ec / n_min=40,3,0.0,2.601897716522217
null_t3_d2,null,3,1,CDK 2ec (default),1,1.0,4.4076902866363525
null_t3_d2,null,3,1,CDK 2ec / Gaussian null,1,1.0,6.344151258468628
null_t3_d2,null,3,1,CDK 2ec / AD statistic,2,0.0,7.931828022003174
null_t3_d2,null,3,1,CDK 2ec / no multiplicity corr.,1,1.0,4.4796202182769775
null_t3_d2,null,3,1,CDK 2ec / n_min=15,1,1.0,8.28926968574524
null_t3_d2,null,3,1,CDK 2ec / n_min=40,2,0.0,4.1535656452178955
null_t3_d2,null,4,1,CDK 2ec (default),1,1.0,3.7124810218811035
null_t3_d2,null,4,1,CDK 2ec / Gaussian null,2,0.0,4.15498685836792
null_t3_d2,null,4,1,CDK 2ec / AD statistic,2,0.0,5.331781387329102
null_t3_d2,null,4,1,CDK 2ec / no multiplicity corr.,1,1.0,3.520312547683716
null_t3_d2,null,4,1,CDK 2ec / n_min=15,1,1.0,8.23168420791626
null_t3_d2,null,4,1,CDK 2ec / n_min=40,1,1.0,2.717623233795166
null_t3_d2,null,5,1,CDK 2ec (default),1,1.0,3.4158380031585693
null_t3_d2,null,5,1,CDK 2ec / Gaussian null,1,1.0,3.9548234939575195
null_t3_d2,null,5,1,CDK 2ec / AD statistic,1,1.0,4.311097145080566
null_t3_d2,null,5,1,CDK 2ec / no multiplicity corr.,2,0.0,3.3948230743408203
null_t3_d2,null,5,1,CDK 2ec / n_min=15,2,0.0,7.023681640625
null_t3_d2,null,5,1,CDK 2ec / n_min=40,1,1.0,2.1914334297180176
null_t3_d2,null,6,1,CDK 2ec (default),1,1.0,1.9706149101257324
null_t3_d2,null,6,1,CDK 2ec / Gaussian null,1,1.0,2.653017044067383
null_t3_d2,null,6,1,CDK 2ec / AD statistic,1,1.0,3.2208521366119385
null_t3_d2,null,6,1,CDK 2ec / no multiplicity corr.,1,1.0,1.9288811683654785
null_t3_d2,null,6,1,CDK 2ec / n_min=15,2,0.0,6.788308620452881
null_t3_d2,null,6,1,CDK 2ec / n_min=40,1,1.0,2.0946085453033447
null_t3_d2,null,7,1,CDK 2ec (default),1,1.0,3.7812113761901855
null_t3_d2,null,7,1,CDK 2ec / Gaussian null,2,0.0,4.461787700653076
null_t3_d2,null,7,1,CDK 2ec / AD statistic,2,0.0,4.281893968582153
null_t3_d2,null,7,1,CDK 2ec / no multiplicity corr.,1,1.0,3.791808605194092
null_t3_d2,null,7,1,CDK 2ec / n_min=15,2,0.0,6.501530170440674
null_t3_d2,null,7,1,CDK 2ec / n_min=40,1,1.0,1.360945701599121
null_t3_d2,null,8,1,CDK 2ec (default),2,0.0,3.6325442790985107
null_t3_d2,null,8,1,CDK 2ec / Gaussian null,2,0.0,5.50463604927063
null_t3_d2,null,8,1,CDK 2ec / AD statistic,2,0.0,5.233801603317261
null_t3_d2,null,8,1,CDK 2ec / no multiplicity corr.,2,0.0,3.8297479152679443
null_t3_d2,null,8,1,CDK 2ec / n_min=15,2,0.0,5.264270544052124
null_t3_d2,null,8,1,CDK 2ec / n_min=40,1,1.0,2.3951103687286377
null_t3_d10,null,0,1,CDK 2ec (default),1,1.0,1.5108003616333008
null_t3_d10,null,0,1,CDK 2ec / Gaussian null,1,1.0,1.8529284000396729
null_t3_d10,null,0,1,CDK 2ec / AD statistic,2,0.0,3.7986936569213867
null_t3_d10,null,0,1,CDK 2ec / no multiplicity corr.,1,1.0,1.5607914924621582
null_t3_d10,null,0,1,CDK 2ec / n_min=15,1,1.0,2.9162402153015137
null_t3_d10,null,0,1,CDK 2ec / n_min=40,1,1.0,0.8455061912536621
null_t3_d10,null,1,1,CDK 2ec (default),1,1.0,0.7956404685974121
null_t3_d10,null,1,1,CDK 2ec / Gaussian null,1,1.0,0.9551074504852295
null_t3_d10,null,1,1,CDK 2ec / AD statistic,2,0.0,1.441866397857666
null_t3_d10,null,1,1,CDK 2ec / no multiplicity corr.,1,1.0,0.7900187969207764
null_t3_d10,null,1,1,CDK 2ec / n_min=15,1,1.0,1.7629961967468262
null_t3_d10,null,1,1,CDK 2ec / n_min=40,1,1.0,0.829592227935791
null_t3_d2,null,9,1,CDK 2ec (default),3,0.0,5.335123062133789
null_t3_d2,null,9,1,CDK 2ec / Gaussian null,4,0.0,6.45438027381897
null_t3_d2,null,9,1,CDK 2ec / AD statistic,5,0.0,7.405776500701904
null_t3_d2,null,9,1,CDK 2ec / no multiplicity corr.,3,0.0,5.2458953857421875
null_t3_d2,null,9,1,CDK 2ec / n_min=15,2,0.0,6.994731664657593
null_t3_d2,null,9,1,CDK 2ec / n_min=40,1,1.0,1.6743009090423584
null_t3_d10,null,3,1,CDK 2ec (default),1,1.0,0.004556417465209961
null_t3_d10,null,3,1,CDK 2ec / Gaussian null,1,1.0,0.0038945674896240234
null_t3_d10,null,3,1,CDK 2ec / AD statistic,1,1.0,0.004076480865478516
null_t3_d10,null,3,1,CDK 2ec / no multiplicity corr.,1,1.0,0.0038175582885742188
null_t3_d10,null,3,1,CDK 2ec / n_min=15,1,1.0,0.003976345062255859
null_t3_d10,null,3,1,CDK 2ec / n_min=40,1,1.0,0.005349636077880859
null_t3_d10,null,4,1,CDK 2ec (default),1,1.0,0.6714920997619629
null_t3_d10,null,4,1,CDK 2ec / Gaussian null,1,1.0,2.812687635421753
null_t3_d10,null,4,1,CDK 2ec / AD statistic,1,1.0,2.550751209259033
null_t3_d10,null,4,1,CDK 2ec / no multiplicity corr.,1,1.0,0.6835927963256836
null_t3_d10,null,4,1,CDK 2ec / n_min=15,1,1.0,2.9329116344451904
null_t3_d10,null,4,1,CDK 2ec / n_min=40,1,1.0,0.6463663578033447
null_t3_d10,null,5,1,CDK 2ec (default),1,1.0,0.0059413909912109375
null_t3_d10,null,5,1,CDK 2ec / Gaussian null,1,1.0,0.006035804748535156
null_t3_d10,null,5,1,CDK 2ec / AD statistic,1,1.0,0.005713462829589844
null_t3_d10,null,5,1,CDK 2ec / no multiplicity corr.,1,1.0,0.006182432174682617
null_t3_d10,null,5,1,CDK 2ec / n_min=15,1,1.0,0.0058362483978271484
null_t3_d10,null,5,1,CDK 2ec / n_min=40,1,1.0,0.005867958068847656
null_t3_d10,null,2,1,CDK 2ec (default),1,1.0,3.5351083278656006
null_t3_d10,null,2,1,CDK 2ec / Gaussian null,2,0.0,4.30667519569397
null_t3_d10,null,2,1,CDK 2ec / AD statistic,1,1.0,5.583662033081055
null_t3_d10,null,2,1,CDK 2ec / no multiplicity corr.,1,1.0,3.4312846660614014
null_t3_d10,null,2,1,CDK 2ec / n_min=15,1,1.0,3.8924646377563477
null_t3_d10,null,2,1,CDK 2ec / n_min=40,1,1.0,2.182023763656616
null_t3_d10,null,6,1,CDK 2ec (default),1,1.0,2.2476491928100586
null_t3_d10,null,6,1,CDK 2ec / Gaussian null,1,1.0,1.3062193393707275
null_t3_d10,null,6,1,CDK 2ec / AD statistic,1,1.0,2.3409016132354736
