dataset,family,rep,n,d,true_k,method,k_hat,runtime,n_tests,k_init,sep_evidence,p_median,ARI,AMI,NMI
BC-benign(1cls),real,8,357,30,1,CDK repaired,1,4.661504507064819,17,7,0.35294117647058826,0.18,1.0,1.0,1.0
BC-benign(1cls),real,7,357,30,1,CDK repaired,1,5.278320550918579,24,9,0.3333333333333333,0.07,1.0,1.0,1.0
BC-malignant(1cls),real,0,212,30,1,CDK repaired,1,2.236462116241455,10,5,0.4,0.052500000000000005,1.0,1.0,1.0
BC-benign(1cls),real,9,357,30,1,CDK repaired,1,3.4728143215179443,14,6,0.07142857142857142,0.305,1.0,1.0,1.0
BC-malignant(1cls),real,1,212,30,1,CDK repaired,1,1.811276912689209,10,4,0.2,0.5576923076923077,1.0,1.0,1.0
BC-malignant(1cls),real,3,212,30,1,CDK repaired,1,0.0018999576568603516,0,1,0.0,,1.0,1.0,1.0
BC-malignant(1cls),real,2,212,30,1,CDK repaired,1,1.9750723838806152,10,4,0.1,0.32193732193732194,1.0,1.0,1.0
BC-malignant(1cls),real,4,212,30,1,CDK repaired,1,2.156379461288452,10,5,0.1,0.18884615384615386,1.0,1.0,1.0
BC-malignant(1cls),real,5,212,30,1,CDK repaired,1,1.8583953380584717,6,3,0.3333333333333333,0.2098076923076923,1.0,1.0,1.0
BC-malignant(1cls),real,6,212,30,1,CDK repaired,1,1.7329881191253662,10,5,0.2,0.3653846153846154,1.0,1.0,1.0
BC-malignant(1cls),real,7,212,30,1,CDK repaired,1,1.9316673278808594,10,4,0.1,0.5384615384615384,1.0,1.0,1.0
BC-malignant(1cls),real,9,212,30,1,CDK repaired,1,0.3101620674133301,3,2,0.0,0.6923076923076923,1.0,1.0,1.0
BC-malignant(1cls),real,8,212,30,1,CDK repaired,1,1.7558257579803467,10,4,0.3,0.46153846153846156,1.0,1.0,1.0
Digit-1(1cls),real,0,182,64,1,CDK repaired,2,2.37522292137146,6,3,0.5,0.2717307692307692,0.0,0.0,0.0
Digit-1(1cls),real,2,182,64,1,CDK repaired,1,3.7675669193267822,6,3,0.3333333333333333,0.15013513513513516,1.0,1.0,1.0
Digit-1(1cls),real,1,182,64,1,CDK repaired,4,6.116300344467163,10,4,0.9,0.005,0.0,0.0,0.0
Digit-1(1cls),real,3,182,64,1,CDK repaired,2,2.940984010696411,6,3,0.3333333333333333,0.0375,0.0,0.0,0.0
Digit-1(1cls),real,4,182,64,1,CDK repaired,2,3.0801641941070557,6,3,0.5,0.015000000000000001,0.0,0.0,0.0
Digit-1(1cls),real,5,182,64,1,CDK repaired,2,2.4103264808654785,6,3,0.3333333333333333,0.2457692307692308,0.0,0.0,0.0
Digit-1(1cls),real,7,182,64,1,CDK repaired,2,2.5084240436553955,6,3,0.5,0.15634615384615386,0.0,0.0,0.0
Digit-1(1cls),real,6,182,64,1,CDK repaired,1,4.440072536468506,3,2,0.0,0.02,1.0,1.0,1.0
Digit-1(1cls),real,9,182,64,1,CDK repaired,1,0.0017590522766113281,0,1,0.0,,1.0,1.0,1.0
Digit-1(1cls),real,8,182,64,1,CDK repaired,2,2.523510217666626,6,3,0.5,0.01,0.0,0.0,0.0
Digit-3(1cls),real,0,183,64,1,CDK repaired,1,3.3164312839508057,10,4,0.3,0.40615384615384614,1.0,1.0,1.0
Digit-3(1cls),real,1,183,64,1,CDK repaired,1,3.085763931274414,6,3,0.3333333333333333,0.060000000000000005,1.0,1.0,1.0
Digit-3(1cls),real,2,183,64,1,CDK repaired,1,2.576399564743042,3,2,0.6666666666666666,0.005,1.0,1.0,1.0
Digit-3(1cls),real,3,183,64,1,CDK repaired,1,2.6225357055664062,6,3,0.5,0.5025,1.0,1.0,1.0
Digit-3(1cls),real,4,183,64,1,CDK repaired,1,3.6656599044799805,6,3,0.5,0.030000000000000002,1.0,1.0,1.0
Digit-3(1cls),real,5,183,64,1,CDK repaired,1,2.0858874320983887,6,3,0.3333333333333333,0.7115384615384616,1.0,1.0,1.0
Digit-3(1cls),real,7,183,64,1,CDK repaired,1,2.3205502033233643,6,3,0.3333333333333333,0.3653846153846154,1.0,1.0,1.0
Digit-3(1cls),real,6,183,64,1,CDK repaired,1,3.5288639068603516,10,4,0.3,0.4423076923076923,1.0,1.0,1.0
Digit-3(1cls),real,8,183,64,1,CDK repaired,1,2.3444652557373047,6,3,0.3333333333333333,0.9807692307692308,1.0,1.0,1.0
Digit-7(1cls),real,0,179,64,1,CDK repaired,1,0.003165721893310547,0,1,0.0,,1.0,1.0,1.0
Digit-7(1cls),real,1,179,64,1,CDK repaired,1,0.003360748291015625,0,1,0.0,,1.0,1.0,1.0
Digit-7(1cls),real,2,179,64,1,CDK repaired,1,0.0034570693969726562,0,1,0.0,,1.0,1.0,1.0
Digit-7(1cls),real,3,179,64,1,CDK repaired,1,0.0042040348052978516,0,1,0.0,,1.0,1.0,1.0
Digit-7(1cls),real,4,179,64,1,CDK repaired,1,0.005023002624511719,0,1,0.0,,1.0,1.0,1.0
Digit-7(1cls),real,5,179,64,1,CDK repaired,1,0.0031762123107910156,0,1,0.0,,1.0,1.0,1.0
Digit-7(1cls),real,6,179,64,1,CDK repaired,1,0.003326416015625,0,1,0.0,,1.0,1.0,1.0
Digit-7(1cls),real,7,179,64,1,CDK repaired,1,0.003970623016357422,0,1,0.0,,1.0,1.0,1.0
Digit-7(1cls),real,8,179,64,1,CDK repaired,1,0.004163980484008789,0,1,0.0,,1.0,1.0,1.0
Digit-7(1cls),real,9,179,64,1,CDK repaired,1,0.0031232833862304688,0,1,0.0,,1.0,1.0,1.0
Wine-c1(1cls),real,0,71,13,1,CDK repaired,1,0.0014014244079589844,0,1,0.0,,1.0,1.0,1.0
Wine-c1(1cls),real,1,71,13,1,CDK repaired,1,0.0012640953063964844,0,1,0.0,,1.0,1.0,1.0
Wine-c1(1cls),real,2,71,13,1,CDK repaired,1,0.34197068214416504,3,2,0.3333333333333333,1.0,1.0,1.0,1.0
Wine-c1(1cls),real,3,71,13,1,CDK repaired,1,0.3309469223022461,3,2,0.3333333333333333,0.9230769230769231,1.0,1.0,1.0
Wine-c1(1cls),real,4,71,13,1,CDK repaired,1,0.0017323493957519531,0,1,0.0,,1.0,1.0,1.0
Wine-c1(1cls),real,5,71,13,1,CDK repaired,1,0.001010894775390625,0,1,0.0,,1.0,1.0,1.0
Wine-c1(1cls),real,6,71,13,1,CDK repaired,1,0.1203153133392334,3,2,0.0,0.9615384615384616,1.0,1.0,1.0
Wine-c1(1cls),real,7,71,13,1,CDK repaired,1,0.0017139911651611328,0,1,0.0,,1.0,1.0,1.0
Wine-c1(1cls),real,8,71,13,1,CDK repaired,1,0.4206504821777344,3,2,0.0,0.5384615384615384,1.0,1.0,1.0
Wine-c1(1cls),real,9,71,13,1,CDK repaired,1,0.0008223056793212891,0,1,0.0,,1.0,1.0,1.0
Iris-setosa(1cls),real,0,50,4,1,CDK repaired,1,0.0007808208465576172,0,1,0.0,,1.0,1.0,1.0
Iris-setosa(1cls),real,1,50,4,1,CDK repaired,1,0.0006110668182373047,0,1,0.0,,1.0,1.0,1.0
Iris-setosa(1cls),real,2,50,4,1,CDK repaired,1,0.0011878013610839844,0,1,0.0,,1.0,1.0,1.0
Iris-setosa(1cls),real,3,50,4,1,CDK repaired,1,0.00095367431640625,0,1,0.0,,1.0,1.0,1.0
Iris-setosa(1cls),real,4,50,4,1,CDK repaired,1,0.0006537437438964844,0,1,0.0,,1.0,1.0,1.0
Iris-setosa(1cls),real,5,50,4,1,CDK repaired,1,0.07598209381103516,3,2,0.0,0.5769230769230769,1.0,1.0,1.0
Iris-setosa(1cls),real,6,50,4,1,CDK repaired,1,0.0007855892181396484,0,1,0.0,,1.0,1.0,1.0
Iris-setosa(1cls),real,7,50,4,1,CDK repaired,1,0.0010218620300292969,0,1,0.0,,1.0,1.0,1.0
Iris-setosa(1cls),real,8,50,4,1,CDK repaired,1,0.000881195068359375,0,1,0.0,,1.0,1.0,1.0
Iris-setosa(1cls),real,9,50,4,1,CDK repaired,1,0.0007336139678955078,0,1,0.0,,1.0,1.0,1.0
Digit-3(1cls),real,9,183,64,1,CDK repaired,1,3.342209577560425,10,4,0.3,0.28315649867374004,1.0,1.0,1.0
