dataset,family,rep,n,d,true_k,method,k_hat,runtime,ARI,AMI,NMI,conf_lo,conf_hi,n_tests,k_init,sep_evidence,p_median,abs_err,signed_err,exact
overlap_s3.0,overlap,4,800,2,5,X-means,6,0.031919240951538086,0.651099459578563,0.6708635293046555,0.6733198160311866,,,,,,,1,1,0.0
overlap_s3.0,overlap,4,800,2,5,G-means,6,0.03609824180603027,0.6257232194884343,0.6542569252359031,0.6568324718083104,,,,,,,1,1,0.0
overlap_s3.0,overlap,4,800,2,5,dip-means,1,0.01633477210998535,0.0,0.0,0.0,,,,,,,4,-4,0.0
overlap_s3.0,overlap,4,800,2,5,ISODATA,7,0.020934343338012695,0.5717180982542739,0.6332127147432076,0.6363557906737354,,,,,,,2,2,0.0
overlap_s3.0,overlap,4,800,2,5,MDL split/merge,5,0.03449869155883789,0.7198567195717058,0.7043972360265525,0.7062498790396773,,,,,,,0,0,1.0
overlap_s3.0,overlap,4,800,2,5,GMM+BIC,4,0.20135712623596191,0.5797026948461336,0.6295472031365843,0.6314247252789708,,,,,,,1,-1,0.0
overlap_s3.0,overlap,4,800,2,5,GMM+ICL,2,0.23316287994384766,0.27131778384945376,0.38229482935697234,0.38364213083119525,,,,,,,3,-3,0.0
overlap_s3.0,overlap,4,800,2,5,HDBSCAN,4,0.005728244781494141,0.5484860289856969,0.6009513199606,0.6029947154936718,,,,,,,1,-1,0.0
overlap_s3.0,overlap,4,800,2,5,Bisecting+Sil.,2,0.14007878303527832,0.2691854336915942,0.3801675051404277,0.3815192152708167,,,,,,,3,-3,0.0
overlap_s3.0,overlap,5,800,2,5,ORACLE k-means(k*),5,0.005839824676513672,0.8056870007877611,0.7827696419490722,0.7841302270830273,,,,,,,0,0,1.0
overlap_s3.0,overlap,5,800,2,5,CDK (proposed),1,3.3477203845977783,0.0,0.0,0.0,1.0,2.0,49.0,20.0,0.3673469387755102,0.055,4,-4,0.0
overlap_s3.0,overlap,5,800,2,5,CDK / Gaussian null,2,5.486622095108032,0.17058909049805024,0.3417956466400378,0.3433504618698468,1.0,5.0,49.0,20.0,0.4897959183673469,0.02,3,-3,0.0
overlap_s3.0,overlap,5,800,2,5,CDK / AD statistic,1,4.564053297042847,0.0,0.0,0.0,1.0,1.0,49.0,20.0,0.24489795918367346,0.3076923076923077,4,-4,0.0
overlap_s3.0,overlap,5,800,2,5,CDK / no multiplicity corr.,2,3.747312307357788,0.17058909049805024,0.3417956466400378,0.3433504618698468,1.0,3.0,49.0,20.0,0.4897959183673469,0.055,3,-3,0.0
overlap_s3.0,overlap,5,800,2,5,CDK / n_min=15,1,4.0978007316589355,0.0,0.0,0.0,1.0,1.0,64.0,27.0,0.28125,0.15,4,-4,0.0
overlap_s3.0,overlap,5,800,2,5,CDK / n_min=40,1,3.416883945465088,0.0,0.0,0.0,1.0,4.0,26.0,11.0,0.5769230769230769,0.005,4,-4,0.0
overlap_s3.0,overlap,5,800,2,5,Silhouette,5,0.16195893287658691,0.8056870007877611,0.7827696419490722,0.7841302270830273,,,,,,,0,0,1.0
overlap_s3.0,overlap,5,800,2,5,Calinski-Har.,5,0.09091782569885254,0.8056870007877611,0.7827696419490722,0.7841302270830273,,,,,,,0,0,1.0
overlap_s3.0,overlap,5,800,2,5,Davies-Bouldin,5,0.10724663734436035,0.8056870007877611,0.7827696419490722,0.7841302270830273,,,,,,,0,0,1.0
overlap_s3.0,overlap,5,800,2,5,Elbow (Kneedle),5,0.10372209548950195,0.8056870007877611,0.7827696419490722,0.7841302270830273,,,,,,,0,0,1.0
overlap_s3.0,overlap,5,800,2,5,Jump statistic,5,0.10625410079956055,0.8056870007877611,0.7827696419490722,0.7841302270830273,,,,,,,0,0,1.0
overlap_s3.0,overlap,5,800,2,5,Gap statistic,3,0.37145376205444336,0.43561874636498876,0.5406042818156136,0.5423101455386113,,,,,,,2,-2,0.0
overlap_s3.0,overlap,5,800,2,5,X-means,5,0.028482913970947266,0.8056870007877611,0.7827696419490722,0.7841302270830273,,,,,,,0,0,1.0
overlap_s3.0,overlap,5,800,2,5,G-means,5,0.025909900665283203,0.7873323462937951,0.7709282550960042,0.7723633565751826,,,,,,,0,0,1.0
overlap_s3.0,overlap,5,800,2,5,dip-means,1,0.015272855758666992,0.0,0.0,0.0,,,,,,,4,-4,0.0
overlap_s3.0,overlap,5,800,2,5,ISODATA,7,0.018776655197143555,0.6549534560370861,0.7136229361016373,0.7160845159292513,,,,,,,2,2,0.0
overlap_s3.0,overlap,5,800,2,5,MDL split/merge,5,0.0290529727935791,0.8056870007877611,0.7827696419490722,0.7841302270830273,,,,,,,0,0,1.0
overlap_s3.0,overlap,5,800,2,5,GMM+BIC,4,0.15268802642822266,0.6620854330953813,0.7179024581904474,0.7193394695032282,,,,,,,1,-1,0.0
overlap_s3.0,overlap,5,800,2,5,GMM+ICL,2,0.16241240501403809,0.3189433567825316,0.4573545677201164,0.45854648111902174,,,,,,,3,-3,0.0
overlap_s3.0,overlap,5,800,2,5,HDBSCAN,5,0.005056619644165039,0.7894763398134562,0.770185224648387,0.7716255144381822,,,,,,,0,0,1.0
overlap_s3.0,overlap,5,800,2,5,Bisecting+Sil.,4,0.1109764575958252,0.6373621953052951,0.6810692683897142,0.6826838928233921,,,,,,,1,-1,0.0
overlap_s3.0,overlap,6,800,2,5,ORACLE k-means(k*),5,0.007875680923461914,0.7381724735129735,0.7176880761196058,0.719456825832095,,,,,,,0,0,1.0
overlap_s3.0,overlap,6,800,2,5,CDK (proposed),1,3.9485127925872803,0.0,0.0,0.0,1.0,1.0,48.0,19.0,0.4166666666666667,0.07250000000000001,4,-4,0.0
overlap_s3.0,overlap,6,800,2,5,CDK / Gaussian null,1,4.755085706710815,0.0,0.0,0.0,1.0,7.0,48.0,19.0,0.5208333333333334,0.01,4,-4,0.0
overlap_s3.0,overlap,6,800,2,5,CDK / AD statistic,1,3.4285788536071777,0.0,0.0,0.0,1.0,1.0,48.0,19.0,0.22916666666666666,0.46153846153846156,4,-4,0.0
overlap_s3.0,overlap,6,800,2,5,CDK / no multiplicity corr.,1,3.2236292362213135,0.0,0.0,0.0,1.0,6.0,48.0,19.0,0.4583333333333333,0.07250000000000001,4,-4,0.0
overlap_s3.0,overlap,6,800,2,5,CDK / n_min=15,1,3.8655803203582764,0.0,0.0,0.0,1.0,2.0,77.0,32.0,0.2077922077922078,0.225,4,-4,0.0
overlap_s3.0,overlap,6,800,2,5,CDK / n_min=40,1,3.1732959747314453,0.0,0.0,0.0,1.0,2.0,33.0,13.0,0.5151515151515151,0.005,4,-4,0.0
overlap_s3.0,overlap,6,800,2,5,Silhouette,5,0.1493992805480957,0.7381724735129735,0.7176880761196058,0.719456825832095,,,,,,,0,0,1.0
overlap_s3.0,overlap,6,800,2,5,Calinski-Har.,5,0.09132242202758789,0.7381724735129735,0.7176880761196058,0.719456825832095,,,,,,,0,0,1.0
overlap_s3.0,overlap,6,800,2,5,Davies-Bouldin,5,0.10226249694824219,0.7381724735129735,0.7176880761196058,0.719456825832095,,,,,,,0,0,1.0
overlap_s3.0,overlap,6,800,2,5,Elbow (Kneedle),5,0.0976557731628418,0.7381724735129735,0.7176880761196058,0.719456825832095,,,,,,,0,0,1.0
overlap_s3.0,overlap,6,800,2,5,Jump statistic,5,0.09205365180969238,0.7381724735129735,0.7176880761196058,0.719456825832095,,,,,,,0,0,1.0
overlap_s3.0,overlap,6,800,2,5,Gap statistic,3,0.33676910400390625,0.40359967218423487,0.5017435225109657,0.5035988694834267,,,,,,,2,-2,0.0
overlap_s3.0,overlap,6,800,2,5,X-means,4,0.02286219596862793,0.5948537281346266,0.6408023070166854,0.6426239200776972,,,,,,,1,-1,0.0
overlap_s3.0,overlap,6,800,2,5,G-means,5,0.024277687072753906,0.7379053224846475,0.7173674135187112,0.7191381337155534,,,,,,,0,0,1.0
overlap_s3.0,overlap,6,800,2,5,dip-means,1,0.013567447662353516,0.0,0.0,0.0,,,,,,,4,-4,0.0
overlap_s3.0,overlap,6,800,2,5,ISODATA,7,0.017075061798095703,0.5949350804057831,0.6569709527254513,0.6599090297096755,,,,,,,2,2,0.0
overlap_s3.0,overlap,6,800,2,5,MDL split/merge,5,0.02865886688232422,0.7352784003529722,0.7154735792617639,0.7172563036197984,,,,,,,0,0,1.0
overlap_s3.0,overlap,6,800,2,5,GMM+BIC,4,0.16183018684387207,0.5817451137844268,0.6697840480073989,0.671492535771538,,,,,,,1,-1,0.0
overlap_s3.0,overlap,6,800,2,5,GMM+ICL,4,0.18485760688781738,0.5817451137844268,0.6697840480073989,0.671492535771538,,,,,,,1,-1,0.0
overlap_s3.0,overlap,6,800,2,5,HDBSCAN,2,0.006918907165527344,0.17499236455226205,0.3421611823894629,0.3437032692510043,,,,,,,3,-3,0.0
overlap_s3.0,overlap,6,800,2,5,Bisecting+Sil.,4,0.1468961238861084,0.590704658594633,0.6226712184740291,0.624573840639958,,,,,,,1,-1,0.0
overlap_s3.0,overlap,7,800,2,5,ORACLE k-means(k*),5,0.0056607723236083984,0.7909300701581327,0.7653549529450587,0.7668247988657947,,,,,,,0,0,1.0
overlap_s3.0,overlap,7,800,2,5,CDK (proposed),1,2.61159348487854,0.0,0.0,0.0,1.0,3.0,46.0,20.0,0.34782608695652173,0.3269230769230769,4,-4,0.0
overlap_s3.0,overlap,7,800,2,5,CDK / Gaussian null,1,4.098619222640991,0.0,0.0,0.0,1.0,6.0,46.0,20.0,0.391304347826087,0.03,4,-4,0.0
overlap_s3.0,overlap,7,800,2,5,CDK / AD statistic,1,3.2710819244384766,0.0,0.0,0.0,1.0,1.0,46.0,20.0,0.2391304347826087,0.6153846153846154,4,-4,0.0
overlap_s3.0,overlap,7,800,2,5,CDK / no multiplicity corr.,3,2.4774892330169678,0.497199485627058,0.5975282527736587,0.5990460326512465,1.0,4.0,46.0,20.0,0.43478260869565216,0.3269230769230769,2,-2,0.0
overlap_s3.0,overlap,7,800,2,5,CDK / n_min=15,1,4.126647233963013,0.0,0.0,0.0,1.0,2.0,75.0,32.0,0.24,0.075,4,-4,0.0
overlap_s3.0,overlap,7,800,2,5,CDK / n_min=40,2,2.488644599914551,0.29718884044271016,0.43686084586457397,0.4381050905118246,2.0,3.0,29.0,13.0,0.4827586206896552,0.015,3,-3,0.0
overlap_s3.0,overlap,7,800,2,5,Silhouette,5,0.14949393272399902,0.7909300701581327,0.7653549529450587,0.7668247988657947,,,,,,,0,0,1.0
overlap_s3.0,overlap,7,800,2,5,Calinski-Har.,5,0.09091520309448242,0.7909300701581327,0.7653549529450587,0.7668247988657947,,,,,,,0,0,1.0
overlap_s3.0,overlap,7,800,2,5,Davies-Bouldin,5,0.10396814346313477,0.7909300701581327,0.7653549529450587,0.7668247988657947,,,,,,,0,0,1.0
overlap_s3.0,overlap,7,800,2,5,Elbow (Kneedle),5,0.09322834014892578,0.7909300701581327,0.7653549529450587,0.7668247988657947,,,,,,,0,0,1.0
overlap_s3.0,overlap,7,800,2,5,Jump statistic,5,0.09202265739440918,0.7909300701581327,0.7653549529450587,0.7668247988657947,,,,,,,0,0,1.0
overlap_s3.0,overlap,7,800,2,5,Gap statistic,2,0.33786916732788086,0.30850448306912465,0.4413092938610716,0.4425287934986961,,,,,,,3,-3,0.0
overlap_s3.0,overlap,7,800,2,5,X-means,3,0.01669621467590332,0.43866945172542304,0.54100741555524,0.5427137944067723,,,,,,,2,-2,0.0
overlap_s3.0,overlap,7,800,2,5,G-means,5,0.023796796798706055,0.7909300701581327,0.7653549529450587,0.7668247988657947,,,,,,,0,0,1.0
overlap_s3.0,overlap,7,800,2,5,dip-means,1,0.01347041130065918,0.0,0.0,0.0,,,,,,,4,-4,0.0
overlap_s3.0,overlap,7,800,2,5,ISODATA,7,0.01647162437438965,0.6619837910218224,0.708892157452938,0.7114060477074056,,,,,,,2,2,0.0
overlap_s3.0,overlap,7,800,2,5,MDL split/merge,5,0.027550220489501953,0.7909300701581327,0.7653549529450587,0.7668247988657947,,,,,,,0,0,1.0
overlap_s3.0,overlap,7,800,2,5,GMM+BIC,5,0.155745267868042,0.7770305169249837,0.7571721523273562,0.7586940856682525,,,,,,,0,0,1.0
overlap_s3.0,overlap,7,800,2,5,GMM+ICL,3,0.16260290145874023,0.5075607511339068,0.6010444577106725,0.6025398372595253,,,,,,,2,-2,0.0
overlap_s3.0,overlap,7,800,2,5,HDBSCAN,5,0.0045087337493896484,0.7747174136547205,0.7550584586552277,0.7565934280222611,,,,,,,0,0,1.0
overlap_s3.0,overlap,7,800,2,5,Bisecting+Sil.,5,0.11169838905334473,0.7013860017815282,0.7110973060162259,0.7129133433800203,,,,,,,0,0,1.0
overlap_s3.0,overlap,9,800,2,5,ORACLE k-means(k*),5,0.005773067474365234,0.7816063336112623,0.774281537665707,0.7756957176058024,,,,,,,0,0,1.0
overlap_s3.0,overlap,9,800,2,5,CDK (proposed),1,2.892458438873291,0.0,0.0,0.0,1.0,4.0,44.0,19.0,0.3181818181818182,0.065,4,-4,0.0
overlap_s3.0,overlap,9,800,2,5,CDK / Gaussian null,2,4.237318277359009,0.14229811910245127,0.33527252022971926,0.3368894672775033,1.0,6.0,44.0,19.0,0.4772727272727273,0.015,3,-3,0.0
overlap_s3.0,overlap,9,800,2,5,CDK / AD statistic,1,3.4072768688201904,0.0,0.0,0.0,1.0,1.0,44.0,19.0,0.22727272727272727,0.3269230769230769,4,-4,0.0
overlap_s3.0,overlap,9,800,2,5,CDK / no multiplicity corr.,2,2.8522918224334717,0.26940103748621025,0.42553854048421713,0.4268149152522517,1.0,5.0,44.0,19.0,0.4090909090909091,0.065,3,-3,0.0
overlap_s3.0,overlap,9,800,2,5,CDK / n_min=15,1,3.590593099594116,0.0,0.0,0.0,1.0,2.0,75.0,31.0,0.26666666666666666,0.25757575757575757,4,-4,0.0
overlap_s3.0,overlap,9,800,2,5,CDK / n_min=40,2,3.0485401153564453,0.16936354736244946,0.3779500006395786,0.37944593077134603,2.0,4.0,30.0,12.0,0.6,0.005,3,-3,0.0
overlap_s3.0,overlap,9,800,2,5,Silhouette,3,0.19687128067016602,0.4778961023399628,0.5951592650007334,0.5966631216731944,,,,,,,2,-2,0.0
overlap_s3.0,overlap,9,800,2,5,Calinski-Har.,5,0.11797618865966797,0.7816063336112623,0.774281537665707,0.7756957176058024,,,,,,,0,0,1.0
overlap_s3.0,overlap,9,800,2,5,Davies-Bouldin,3,0.12673306465148926,0.4778961023399628,0.5951592650007334,0.5966631216731944,,,,,,,2,-2,0.0
overlap_s3.0,overlap,9,800,2,5,Elbow (Kneedle),5,0.11835885047912598,0.7816063336112623,0.774281537665707,0.7756957176058024,,,,,,,0,0,1.0
overlap_s3.0,overlap,9,800,2,5,Jump statistic,5,0.11131787300109863,0.7816063336112623,0.774281537665707,0.7756957176058024,,,,,,,0,0,1.0
overlap_s3.0,overlap,9,800,2,5,Gap statistic,3,0.35361552238464355,0.4778961023399628,0.5951592650007334,0.5966631216731944,,,,,,,2,-2,0.0
overlap_s3.0,overlap,9,800,2,5,X-means,6,0.02650165557861328,0.7383061388737707,0.7395696248817826,0.7415241181781362,,,,,,,1,1,0.0
overlap_s3.0,overlap,9,800,2,5,G-means,5,0.02483654022216797,0.7816063336112623,0.7742815376657072,0.7756957176058026,,,,,,,0,0,1.0
overlap_s3.0,overlap,9,800,2,5,dip-means,1,0.01362299919128418,0.0,0.0,0.0,,,,,,,4,-4,0.0
overlap_s3.0,overlap,9,800,2,5,ISODATA,7,0.01723504066467285,0.6422742594547936,0.7040878079561024,0.7066369408499485,,,,,,,2,2,0.0
overlap_s3.0,overlap,9,800,2,5,MDL split/merge,4,0.01887202262878418,0.6042568714791641,0.6748650352832672,0.6765060946774231,,,,,,,1,-1,0.0
overlap_s3.0,overlap,9,800,2,5,GMM+BIC,4,0.15275955200195312,0.6742409095752397,0.7396560067143363,0.7409830902815197,,,,,,,1,-1,0.0
overlap_s3.0,overlap,9,800,2,5,GMM+ICL,2,0.16124868392944336,0.28369139940563864,0.45255673794374024,0.45377226503888557,,,,,,,3,-3,0.0
overlap_s3.0,overlap,9,800,2,5,HDBSCAN,5,0.004476070404052734,0.7780904956246271,0.7723576447177994,0.7737852273392818,,,,,,,0,0,1.0
overlap_s3.0,overlap,9,800,2,5,Bisecting+Sil.,3,0.11053967475891113,0.47571354511502767,0.5804614781708285,0.582020438301742,,,,,,,2,-2,0.0
overlap_s3.0,overlap,8,800,2,5,ORACLE k-means(k*),5,0.007426261901855469,0.7630934774257261,0.7345783913649503,0.7362413972860499,,,,,,,0,0,1.0
overlap_s3.0,overlap,8,800,2,5,CDK (proposed),1,3.6840286254882812,0.0,0.0,0.0,1.0,2.0,43.0,19.0,0.32558139534883723,0.115,4,-4,0.0
overlap_s3.0,overlap,8,800,2,5,CDK / Gaussian null,2,5.757923364639282,0.14703167803713132,0.3419409988879271,0.343538570502898,2.0,8.0,43.0,19.0,0.5116279069767442,0.01,3,-3,0.0
overlap_s3.0,overlap,8,800,2,5,CDK / AD statistic,1,4.306154489517212,0.0,0.0,0.0,1.0,1.0,43.0,19.0,0.27906976744186046,0.3076923076923077,4,-4,0.0
overlap_s3.0,overlap,8,800,2,5,CDK / no multiplicity corr.,2,3.588331460952759,0.14703167803713132,0.34194099888792706,0.34353857050289793,1.0,7.0,43.0,19.0,0.4186046511627907,0.115,3,-3,0.0
overlap_s3.0,overlap,8,800,2,5,CDK / n_min=15,1,5.0504748821258545,0.0,0.0,0.0,1.0,1.0,80.0,33.0,0.25,0.18,4,-4,0.0
overlap_s3.0,overlap,8,800,2,5,CDK / n_min=40,1,3.3706729412078857,0.0,0.0,0.0,1.0,2.0,30.0,12.0,0.5333333333333333,0.0075,4,-4,0.0
overlap_s3.0,overlap,8,800,2,5,Silhouette,5,0.1911001205444336,0.7630934774257261,0.7345783913649503,0.7362413972860499,,,,,,,0,0,1.0
overlap_s3.0,overlap,8,800,2,5,Calinski-Har.,5,0.11618876457214355,0.7630934774257261,0.7345783913649503,0.7362413972860499,,,,,,,0,0,1.0
overlap_s3.0,overlap,8,800,2,5,Davies-Bouldin,5,0.13846945762634277,0.7630934774257261,0.7345783913649503,0.7362413972860499,,,,,,,0,0,1.0
overlap_s3.0,overlap,8,800,2,5,Elbow (Kneedle),5,0.12417817115783691,0.7630934774257261,0.7345783913649503,0.7362413972860499,,,,,,,0,0,1.0
overlap_s3.0,overlap,8,800,2,5,Jump statistic,5,0.12839317321777344,0.7630934774257261,0.7345783913649503,0.7362413972860499,,,,,,,0,0,1.0
overlap_s3.0,overlap,8,800,2,5,Gap statistic,3,0.43216967582702637,0.39274382820471154,0.4880077337256706,0.4899091313386347,,,,,,,2,-2,0.0
overlap_s3.0,overlap,8,800,2,5,X-means,2,0.013459444046020508,0.2856385055410653,0.4087675897575901,0.41005789775527046,,,,,,,3,-3,0.0
overlap_s3.0,overlap,8,800,2,5,G-means,5,0.029643774032592773,0.7630934774257261,0.7345783913649503,0.7362413972860499,,,,,,,0,0,1.0
overlap_s3.0,overlap,8,800,2,5,dip-means,1,0.017529010772705078,0.0,0.0,0.0,,,,,,,4,-4,0.0
overlap_s3.0,overlap,8,800,2,5,ISODATA,7,0.020811796188354492,0.5889063227542607,0.6482807052183477,0.6512966071735642,,,,,,,2,2,0.0
overlap_s3.0,overlap,8,800,2,5,MDL split/merge,3,0.015554428100585938,0.392948928826071,0.48812502653391276,0.4900258710470404,,,,,,,2,-2,0.0
overlap_s3.0,overlap,8,800,2,5,GMM+BIC,5,0.1936206817626953,0.7532124183601606,0.7311364169152377,0.7328231220874915,,,,,,,0,0,1.0
overlap_s3.0,overlap,8,800,2,5,GMM+ICL,4,0.20840787887573242,0.5916672860921671,0.6349146269676549,0.6367736055889159,,,,,,,1,-1,0.0
overlap_s3.0,overlap,8,800,2,5,HDBSCAN,5,0.005419015884399414,0.7402106203598458,0.7191243190741915,0.7208857615097684,,,,,,,0,0,1.0
overlap_s3.0,overlap,8,800,2,5,Bisecting+Sil.,2,0.13840079307556152,0.2856385055410653,0.4087675897575901,0.41005789775527046,,,,,,,3,-3,0.0
overlap_s2.0,overlap,0,800,2,5,ORACLE k-means(k*),5,0.00744318962097168,0.46829461569135994,0.49377918333644727,0.4969507103433548,,,,,,,0,0,1.0
overlap_s2.0,overlap,0,800,2,5,CDK (proposed),1,2.9742939472198486,0.0,0.0,0.0,1.0,1.0,46.0,18.0,0.391304347826087,0.135,4,-4,0.0
overlap_s2.0,overlap,0,800,2,5,CDK / Gaussian null,1,4.5164265632629395,0.0,0.0,0.0,1.0,6.0,46.0,18.0,0.45652173913043476,0.0175,4,-4,0.0
overlap_s2.0,overlap,0,800,2,5,CDK / AD statistic,1,3.048966407775879,0.0,0.0,0.0,1.0,1.0,46.0,18.0,0.17391304347826086,0.4423076923076923,4,-4,0.0
overlap_s2.0,overlap,0,800,2,5,CDK / no multiplicity corr.,1,2.9889254570007324,0.0,0.0,0.0,1.0,4.0,46.0,18.0,0.41304347826086957,0.135,4,-4,0.0
overlap_s2.0,overlap,0,800,2,5,CDK / n_min=15,1,4.975684881210327,0.0,0.0,0.0,1.0,3.0,82.0,33.0,0.21951219512195122,0.1325,4,-4,0.0
overlap_s2.0,overlap,0,800,2,5,CDK / n_min=40,1,2.6945905685424805,0.0,0.0,0.0,1.0,1.0,31.0,13.0,0.4838709677419355,0.025,4,-4,0.0
overlap_s2.0,overlap,0,800,2,5,Silhouette,3,0.16304302215576172,0.3575248705312025,0.4230702666542572,0.42521295036185064,,,,,,,2,-2,0.0
overlap_s2.0,overlap,0,800,2,5,Calinski-Har.,3,0.10442280769348145,0.3575248705312025,0.4230702666542572,0.42521295036185064,,,,,,,2,-2,0.0
overlap_s2.0,overlap,0,800,2,5,Davies-Bouldin,10,0.11593365669250488,0.283017368244266,0.44431121172742466,0.45081944685945446,,,,,,,5,5,0.0
overlap_s2.0,overlap,0,800,2,5,Elbow (Kneedle),5,0.10657668113708496,0.46829461569135994,0.49377918333644727,0.4969507103433548,,,,,,,0,0,1.0
overlap_s2.0,overlap,0,800,2,5,Jump statistic,3,0.10476899147033691,0.3575248705312025,0.4230702666542572,0.42521295036185064,,,,,,,2,-2,0.0
overlap_s2.0,overlap,0,800,2,5,Gap statistic,3,0.34931111335754395,0.3575248705312025,0.4230702666542572,0.42521295036185064,,,,,,,2,-2,0.0
overlap_s2.0,overlap,0,800,2,5,X-means,4,0.0227658748626709,0.4353867993792055,0.4765634221591348,0.47921099186908855,,,,,,,1,-1,0.0
overlap_s2.0,overlap,0,800,2,5,G-means,1,0.0033721923828125,0.0,0.0,0.0,,,,,,,4,-4,0.0
overlap_s2.0,overlap,0,800,2,5,dip-means,1,0.013665437698364258,0.0,0.0,0.0,,,,,,,4,-4,0.0
overlap_s2.0,overlap,0,800,2,5,ISODATA,7,0.0170748233795166,0.37837387952558693,0.47482073639798705,0.47931472906103956,,,,,,,2,2,0.0
overlap_s2.0,overlap,0,800,2,5,MDL split/merge,3,0.012431621551513672,0.3552610535761664,0.41574768770382203,0.41791694904457277,,,,,,,2,-2,0.0
overlap_s2.0,overlap,0,800,2,5,GMM+BIC,2,0.1421957015991211,0.23869081595076325,0.3219142046870612,0.3233925569481261,,,,,,,3,-3,0.0
overlap_s2.0,overlap,0,800,2,5,GMM+ICL,2,0.14545750617980957,0.23869081595076325,0.3219142046870612,0.3233925569481261,,,,,,,3,-3,0.0
overlap_s2.0,overlap,0,800,2,5,HDBSCAN,4,0.0045773983001708984,0.37553931854173084,0.4246902436758838,0.4276098919687399,,,,,,,1,-1,0.0
overlap_s2.0,overlap,0,800,2,5,Bisecting+Sil.,2,0.10824108123779297,0.239436080004119,0.3290869395304834,0.3305493124771942,,,,,,,3,-3,0.0
overlap_s2.0,overlap,1,800,2,5,ORACLE k-means(k*),5,0.016452550888061523,0.49958052448638346,0.502713201995391,0.5058292232893442,,,,,,,0,0,1.0
overlap_s2.0,overlap,1,800,2,5,CDK (proposed),1,3.6612484455108643,0.0,0.0,0.0,1.0,1.0,49.0,20.0,0.3673469387755102,0.07,4,-4,0.0
overlap_s2.0,overlap,1,800,2,5,CDK / Gaussian null,1,5.674781084060669,0.0,0.0,0.0,1.0,6.0,49.0,20.0,0.3877551020408163,0.02,4,-4,0.0
overlap_s2.0,overlap,1,800,2,5,CDK / AD statistic,1,3.4832541942596436,0.0,0.0,0.0,1.0,1.0,49.0,20.0,0.16326530612244897,0.6538461538461539,4,-4,0.0
overlap_s2.0,overlap,1,800,2,5,CDK / no multiplicity corr.,1,3.0209641456604004,0.0,0.0,0.0,1.0,5.0,49.0,20.0,0.4489795918367347,0.07,4,-4,0.0
overlap_s2.0,overlap,1,800,2,5,CDK / n_min=15,1,3.8866193294525146,0.0,0.0,0.0,1.0,2.0,73.0,29.0,0.2465753424657534,0.1,4,-4,0.0
overlap_s2.0,overlap,1,800,2,5,CDK / n_min=40,1,2.5805716514587402,0.0,0.0,0.0,1.0,1.0,27.0,11.0,0.48148148148148145,0.03,4,-4,0.0
overlap_s2.0,overlap,1,800,2,5,Silhouette,3,0.171583890914917,0.3562244960968203,0.4219817841157181,0.4241298036879098,,,,,,,2,-2,0.0
overlap_s2.0,overlap,1,800,2,5,Calinski-Har.,3,0.13318800926208496,0.3562244960968203,0.4219817841157181,0.4241298036879098,,,,,,,2,-2,0.0
overlap_s2.0,overlap,1,800,2,5,Davies-Bouldin,5,0.13700342178344727,0.49958052448638346,0.502713201995391,0.5058292232893442,,,,,,,0,0,1.0
overlap_s2.0,overlap,1,800,2,5,Elbow (Kneedle),5,0.1139068603515625,0.49958052448638346,0.502713201995391,0.5058292232893442,,,,,,,0,0,1.0
overlap_s2.0,overlap,1,800,2,5,Jump statistic,5,0.11366105079650879,0.49958052448638346,0.502713201995391,0.5058292232893442,,,,,,,0,0,1.0
overlap_s2.0,overlap,1,800,2,5,Gap statistic,3,0.34956955909729004,0.3562244960968203,0.4219817841157181,0.4241298036879098,,,,,,,2,-2,0.0
overlap_s2.0,overlap,1,800,2,5,X-means,2,0.01108551025390625,0.22037455922877341,0.3092302778766432,0.3107389610798609,,,,,,,3,-3,0.0
overlap_s2.0,overlap,1,800,2,5,G-means,2,0.0076503753662109375,0.22355511457248578,0.312527078439385,0.3140281022747679,,,,,,,3,-3,0.0
overlap_s2.0,overlap,1,800,2,5,dip-means,1,0.016673803329467773,0.0,0.0,0.0,,,,,,,4,-4,0.0
overlap_s2.0,overlap,1,800,2,5,ISODATA,7,0.021494150161743164,0.36614646434285686,0.45604931871595533,0.4606907924666381,,,,,,,2,2,0.0
overlap_s2.0,overlap,1,800,2,5,MDL split/merge,3,0.01598668098449707,0.3562244960968203,0.4219817841157181,0.4241298036879098,,,,,,,2,-2,0.0
overlap_s2.0,overlap,1,800,2,5,GMM+BIC,2,0.20161199569702148,0.21886147609128292,0.31121265236447165,0.31271944380175204,,,,,,,3,-3,0.0
overlap_s2.0,overlap,1,800,2,5,GMM+ICL,2,0.21700119972229004,0.21886147609128292,0.31121265236447165,0.31271944380175204,,,,,,,3,-3,0.0
